"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rnf145",0.00105846307039261,-0.490206950556414,0.468,0.661,1,"Med.A1","Rnf145"
"Sel1l",0.00106234005629382,-0.34363922529982,0.548,0.758,1,"Med.A1","Sel1l"
"Dnajb4",0.00106502184336183,-0.50121631867706,0.565,0.753,1,"Med.A1","Dnajb4"
"Gabrb2",0.00106539831980334,-0.262077159491241,0.871,0.955,1,"Med.A1","Gabrb2"
"Thsd4",0.00109050956375485,-0.684862171653761,0.71,0.79,1,"Med.A1","Thsd4"
"Mroh1",0.0010911982707578,-0.374557529997901,0.613,0.781,1,"Med.A1","Mroh1"
"Cnnm2",0.00112170306732424,-0.520633878915035,0.548,0.73,1,"Med.A1","Cnnm2"
"Sesn3",0.00112212205983421,-0.464647341061412,0.565,0.769,1,"Med.A1","Sesn3"
"Rab7",0.001149001379382,-0.569000136420056,0.371,0.587,1,"Med.A1","Rab7"
"Cgrrf1",0.00115878921605391,-0.687150857749837,0.29,0.5,1,"Med.A1","Cgrrf1"
"Ankib1",0.00116785250813342,-0.41398801551414,0.79,0.865,1,"Med.A1","Ankib1"
"Efcc1",0.0011736166062547,0.930341093999524,0.274,0.133,1,"Med.A1","Efcc1"
"Tfg",0.00119719781071262,-0.328520757577253,0.565,0.78,1,"Med.A1","Tfg"
"Il1rapl2",0.00120877579521794,0.437920122458682,0.968,0.941,1,"Med.A1","Il1rapl2"
"Zdhhc13",0.00121218045198342,-1.60137451711419,0.194,0.378,1,"Med.A1","Zdhhc13"
"Cgnl1",0.00125245850949365,-0.587777943111805,0.306,0.489,1,"Med.A1","Cgnl1"
"Ntng1",0.00128079363024775,-0.294517929259864,1,0.961,1,"Med.A1","Ntng1"
"Kalrn",0.00128261185945879,-0.357534631012755,0.952,0.964,1,"Med.A1","Kalrn"
"Ppme1",0.00129266448386624,-0.547457391148023,0.565,0.739,1,"Med.A1","Ppme1"
"Tns4",0.00129756551963636,1.99079677300975,0.113,0.035,1,"Med.A1","Tns4"
"Itgb1",0.00130083207814157,-0.491548450292963,0.339,0.56,1,"Med.A1","Itgb1"
"Slc6a1",0.00130596975038054,0.642339348071328,0.419,0.246,1,"Med.A1","Slc6a1"
"Gorasp2",0.00131490975204859,-0.619692052279057,0.306,0.516,1,"Med.A1","Gorasp2"
"Fgf11",0.00132155418958752,-0.253790284022809,0.145,0.356,1,"Med.A1","Fgf11"
"Pepd",0.0013289291719974,-0.793592364835566,0.21,0.432,1,"Med.A1","Pepd"
"Hace1",0.00133337041366969,-0.375979737301017,0.532,0.737,1,"Med.A1","Hace1"
"Hcn1",0.00133364528762249,-0.337317037316825,0.903,0.981,1,"Med.A1","Hcn1"
"Chka",0.0013709693182802,-0.418209550513614,0.774,0.885,1,"Med.A1","Chka"
"Ppp4r4",0.00142049471596744,-0.311673219028427,0.419,0.669,1,"Med.A1","Ppp4r4"
"Wbp2",0.00144751951056511,-0.687839153663102,0.323,0.544,1,"Med.A1","Wbp2"
"Zfand3",0.00145602901875994,-0.550944253720144,0.903,0.931,1,"Med.A1","Zfand3"
"Dennd2d",0.00146237336803755,0.278447707410036,0.113,0.035,1,"Med.A1","Dennd2d"
"Esrrb",0.00147770304537729,-0.457996899412987,0.532,0.733,1,"Med.A1","Esrrb"
"Eprs",0.00148602998701204,-0.619875527109023,0.758,0.843,1,"Med.A1","Eprs"
"Brf1",0.0014910613062065,-1.21995897760566,0.258,0.439,1,"Med.A1","Brf1"
"Nrg2",0.00152680718358291,0.327757409057293,0.984,0.982,1,"Med.A1","Nrg2"
"Ptchd4",0.00153235950418818,-0.334752431251087,0.968,0.969,1,"Med.A1","Ptchd4"
"Sema3a",0.00157426414495674,0.828497465068238,0.694,0.626,1,"Med.A1","Sema3a"
"Siah3",0.00158122725547658,-0.959849748637078,0.177,0.374,1,"Med.A1","Siah3"
"Fam81a",0.00160602589392215,-0.36764440081004,0.306,0.511,1,"Med.A1","Fam81a"
"Slc1a1",0.00163864054015618,-0.447104025715604,0.339,0.578,1,"Med.A1","Slc1a1"
"Stmn1",0.00164631598371787,0.509908488215285,0.565,0.382,1,"Med.A1","Stmn1"
"Gm13889",0.00165411210422511,-1.12869392804319,0.065,0.244,1,"Med.A1","Gm13889"
"Rhobtb1",0.00166096363751476,-1.36172056031867,0.242,0.45,1,"Med.A1","Rhobtb1"
"Lrrfip1",0.00166189824997495,-0.305561379414364,0.742,0.874,1,"Med.A1","Lrrfip1"
"Plcl1",0.00166803997726773,-0.40050906200126,0.887,0.91,1,"Med.A1","Plcl1"
"Lrfn2",0.0017117520168279,-0.518304789305557,0.597,0.737,1,"Med.A1","Lrfn2"
"Inpp5a",0.00174536767341886,-0.599737320695534,0.452,0.607,1,"Med.A1","Inpp5a"
"Ndst4",0.00174812018965828,-1.04189190076142,0.355,0.527,1,"Med.A1","Ndst4"
"Taf4b",0.00177951637072981,-1.07980200188747,0.468,0.57,1,"Med.A1","Taf4b"
"Dnajc10",0.00178650334600982,-0.393131811421712,0.435,0.661,1,"Med.A1","Dnajc10"
"Lamtor5",0.00179103708614377,-1.05875464966944,0.21,0.405,1,"Med.A1","Lamtor5"
"Zc3h12b",0.00179153347024896,-0.251620747463822,0.726,0.828,1,"Med.A1","Zc3h12b"
"Grin3a",0.00179905112636557,-0.665672203116399,0.468,0.618,1,"Med.A1","Grin3a"
"Kcnip4",0.00180185622616083,0.262557070988246,1,0.994,1,"Med.A1","Kcnip4"
"Hspa8",0.00180415515570268,-0.389733788763311,0.903,0.949,1,"Med.A1","Hspa8"
"Gm21885",0.00182331990118419,0.956015309430358,0.161,0.063,1,"Med.A1","Gm21885"
"Pdzd2",0.00182806563173745,-0.673937627469529,0.5,0.617,1,"Med.A1","Pdzd2"
"Phkg1",0.00182893723032343,0.536019275324468,0.419,0.266,1,"Med.A1","Phkg1"
"Ccdc85a",0.00191635541020533,-0.268744335771026,0.952,0.978,1,"Med.A1","Ccdc85a"
"Cobl",0.00193149039858455,-0.277053878838525,0.581,0.752,1,"Med.A1","Cobl"
"Trim3",0.0019332159236422,-0.4974906015762,0.468,0.658,1,"Med.A1","Trim3"
"Cplx2",0.00195936264321231,0.879729760386234,0.532,0.363,1,"Med.A1","Cplx2"
"Tcea2",0.00196880811320662,-0.539450380983746,0.839,0.854,1,"Med.A1","Tcea2"
"Sar1b",0.00202254587092402,-0.297713014491883,0.323,0.569,1,"Med.A1","Sar1b"
"Kcnab2",0.00202700563004338,-0.373951087610368,0.548,0.692,1,"Med.A1","Kcnab2"
"Uxs1",0.00203011631780669,-0.483758167947581,0.823,0.886,1,"Med.A1","Uxs1"
"Ptpn22",0.00206188872288446,-1.38035837218709,0.226,0.411,1,"Med.A1","Ptpn22"
"Eea1",0.00215630407551639,-0.390055106529226,0.613,0.759,1,"Med.A1","Eea1"
"Ccny",0.00216790303532805,-0.354233065687217,0.758,0.874,1,"Med.A1","Ccny"
"Ap1m1",0.00217461901631953,-0.32697928628767,0.323,0.537,1,"Med.A1","Ap1m1"
"Ubap1l",0.00219710629686065,-0.378475394550915,0.597,0.788,1,"Med.A1","Ubap1l"
"Fam184b",0.00220223973875269,-0.746775368671198,0.161,0.342,1,"Med.A1","Fam184b"
"Spred2",0.00220438239569985,0.68344264808832,0.887,0.792,1,"Med.A1","Spred2"
"Med1",0.00221945039429476,-0.514878497265468,0.468,0.676,1,"Med.A1","Med1"
"Il17re",0.00223380263469291,1.11398155540657,0.129,0.046,1,"Med.A1","Il17re"
"Ythdf1",0.00224184547991942,-1.19227519226004,0.129,0.312,1,"Med.A1","Ythdf1"
"Tmem178b",0.00226983127018489,-0.317687990874537,0.968,0.99,1,"Med.A1","Tmem178b"
"Sumo1",0.00232546812576275,-0.433132316193364,0.806,0.863,1,"Med.A1","Sumo1"
"Uckl1",0.00234531584410763,-0.845246204342366,0.226,0.412,1,"Med.A1","Uckl1"
"Cep162",0.00234748902731519,-0.511554200240795,0.339,0.533,1,"Med.A1","Cep162"
"Fam163a",0.00241664346598417,0.563055977664546,0.677,0.55,1,"Med.A1","Fam163a"
"Clcn7",0.00251912255180801,-0.796867472429304,0.387,0.576,1,"Med.A1","Clcn7"
"Mphosph10",0.00252394208804378,-2.64242223139361,0.016,0.155,1,"Med.A1","Mphosph10"
"Gucy1a1",0.00254670130331132,0.356089469266322,0.806,0.603,1,"Med.A1","Gucy1a1"
"Klhl5",0.0025616745567785,-1.22863319697181,0.226,0.406,1,"Med.A1","Klhl5"
"Orc5",0.00260372161316445,-0.861987234536286,0.371,0.533,1,"Med.A1","Orc5"
"Sgcd",0.00266147809666606,0.541963515337715,0.903,0.897,1,"Med.A1","Sgcd"
"Zfp706",0.00266392478376795,-0.523089669628317,0.226,0.44,1,"Med.A1","Zfp706"
"Gria3",0.00269100408791987,-0.305318047023756,0.984,0.962,1,"Med.A1","Gria3"
"Abcc1",0.00269450513147898,-0.682251422848774,0.419,0.59,1,"Med.A1","Abcc1"
"Nkap",0.00269835802671159,-0.343166021573573,0.532,0.649,1,"Med.A1","Nkap"
"Serpinf1",0.00275046652583943,0.73954015377137,0.548,0.383,1,"Med.A1","Serpinf1"
"Plekhg1",0.00275678918189379,-0.785961917901033,0.403,0.574,1,"Med.A1","Plekhg1"
"Lrrc1",0.00276871365748098,-0.387108083607318,0.371,0.571,1,"Med.A1","Lrrc1"
"Porcn",0.0027744836964724,-0.272904223986931,0.387,0.591,1,"Med.A1","Porcn"
"Luzp1",0.00280785738525198,-0.360087178632819,0.839,0.936,1,"Med.A1","Luzp1"
"Prim2",0.00283755715682316,-0.672693279431584,0.532,0.683,1,"Med.A1","Prim2"
"Slco3a1",0.00286005870867434,-0.354930533820768,0.839,0.9,1,"Med.A1","Slco3a1"
"Adk",0.00286949774103578,-0.301794359003906,0.903,0.954,1,"Med.A1","Adk"
"Atg7",0.00287008367447567,-0.626617739477268,0.452,0.625,1,"Med.A1","Atg7"
"Map1a",0.00294394592400909,-0.36920618610976,0.726,0.856,1,"Med.A1","Map1a"
"Pcolce2",0.00295037631118184,-0.830370041262421,0.226,0.395,1,"Med.A1","Pcolce2"
"Mettl24",0.00298251677938284,-1.02341766440226,0.242,0.42,1,"Med.A1","Mettl24"
"Lrp12",0.00299481443880778,-0.955206098491148,0.21,0.399,1,"Med.A1","Lrp12"
"Setd7",0.00300106641339339,-0.32072909090353,0.323,0.531,1,"Med.A1","Setd7"
"Prpf39",0.00300541597660143,-0.290743631030229,0.629,0.782,1,"Med.A1","Prpf39"
"Ptprm",0.00301837002143776,0.716638723844039,0.839,0.798,1,"Med.A1","Ptprm"
"Plekha8",0.0030269009639611,-0.540823514074964,0.371,0.545,1,"Med.A1","Plekha8"
"Zfp804b",0.00303819441884773,-1.55175319000162,0.661,0.739,1,"Med.A1","Zfp804b"
"Fggy",0.00305703975168676,-0.267198744327143,0.661,0.809,1,"Med.A1","Fggy"
"Mitd1",0.00306375470433938,-0.768492885538567,0.258,0.453,1,"Med.A1","Mitd1"
"D430041D05Rik",0.00310246316562821,-0.587771685482484,0.629,0.743,1,"Med.A1","D430041D05Rik"
"Ubox5",0.00312534323260898,-1.96009629521591,0.21,0.365,1,"Med.A1","Ubox5"
"Zbtb20",0.00314352682535563,0.415009457267812,0.935,0.951,1,"Med.A1","Zbtb20"
"Syce3",0.00314500025095537,0.47593444114417,0.339,0.193,1,"Med.A1","Syce3"
"Ncaph2",0.00314558861562607,-0.448414423540297,0.323,0.525,1,"Med.A1","Ncaph2"
"Adam23",0.00319167647492264,-0.301801729366488,0.903,0.968,1,"Med.A1","Adam23"
"Cdc42bpb",0.00322768933805759,-0.643257237660039,0.435,0.589,1,"Med.A1","Cdc42bpb"
"Pdcd7",0.00323015909116498,-1.10180912125662,0.177,0.356,1,"Med.A1","Pdcd7"
"Ppfibp2",0.00323507819778519,-1.52012868657875,0.081,0.246,1,"Med.A1","Ppfibp2"
"Synpo",0.00325775471095435,0.481860168451016,0.177,0.077,1,"Med.A1","Synpo"
"Cd226",0.00326071589988903,1.10304320404416,0.468,0.316,1,"Med.A1","Cd226"
"Csmd2",0.00327852909834138,-0.290457597872543,0.984,0.987,1,"Med.A1","Csmd2"
"Ano6",0.00329663577356322,-0.550305491577417,0.71,0.817,1,"Med.A1","Ano6"
"Adamts2",0.00332876775743838,-1.93505681912284,0.29,0.441,1,"Med.A1","Adamts2"
"Ncs1",0.00337557656496805,-0.427049904330306,0.565,0.693,1,"Med.A1","Ncs1"
"Man1c1",0.00341743552709951,-0.795403598595739,0.242,0.437,1,"Med.A1","Man1c1"
"Cipc",0.00341997730002397,-0.419874349101065,0.306,0.519,1,"Med.A1","Cipc"
"Mms22l",0.00346292085494592,0.380299397146719,0.258,0.449,1,"Med.A1","Mms22l"
"Chdh",0.00348721383391414,-2.53995421573658,0,0.122,1,"Med.A1","Chdh"
"Trappc13",0.00349794517570108,-0.773902348016741,0.452,0.595,1,"Med.A1","Trappc13"
"Glo1",0.00350213858266827,-1.09811251446395,0.242,0.413,1,"Med.A1","Glo1"
"Alkbh8",0.00350398365191119,-0.735717092953358,0.532,0.648,1,"Med.A1","Alkbh8"
"Pcdh10",0.00351220177639161,-1.79759478887144,0.097,0.256,1,"Med.A1","Pcdh10"
"Zfp292",0.00351344130706834,-0.537267878542268,0.694,0.808,1,"Med.A1","Zfp292"
"Fam172a",0.00351862770982557,-0.437216247432019,0.871,0.936,1,"Med.A1","Fam172a"
"Btrc",0.0035421895803165,-0.459860804976918,0.758,0.863,1,"Med.A1","Btrc"
"Arfgef3",0.00354467634901472,0.45746505493833,0.903,0.853,1,"Med.A1","Arfgef3"
"Nol4",0.00356040998856857,-0.272810387889081,0.79,0.912,1,"Med.A1","Nol4"
"Ccdc85c",0.00358612568942076,-1.74960970766462,0.21,0.382,1,"Med.A1","Ccdc85c"
"Eif5",0.00361312942808669,-0.419858377165656,0.403,0.626,1,"Med.A1","Eif5"
"Samm50",0.00365654743854351,-0.447690174928595,0.387,0.589,1,"Med.A1","Samm50"
"Igsf9b",0.00366261654611175,-0.267784243779287,0.823,0.937,1,"Med.A1","Igsf9b"
"Dbt",0.00368572562443882,-1.04001204154216,0.194,0.374,1,"Med.A1","Dbt"
"Slc35f1",0.003695616994243,0.266978510684127,0.968,0.984,1,"Med.A1","Slc35f1"
"Mbd4",0.00369979662024901,0.990616355585839,0.306,0.171,1,"Med.A1","Mbd4"
"Rpl4",0.00370004385665727,-0.711957634007363,0.323,0.508,1,"Med.A1","Rpl4"
"Kdm2a",0.00370741763635203,-0.456619361090553,0.742,0.852,1,"Med.A1","Kdm2a"
"Erlin2",0.00371573453528953,-0.977626231336993,0.065,0.223,1,"Med.A1","Erlin2"
"Nepro",0.0037350971673294,-2.16088854306947,0.016,0.148,1,"Med.A1","Nepro"
"Atf1",0.00377183919427857,-0.801471364916319,0.258,0.429,1,"Med.A1","Atf1"
"Gabrg2",0.00381707389767906,-0.303442496560462,0.355,0.583,1,"Med.A1","Gabrg2"
"Slc35f2",0.00382688154872473,1.63719424416427,0.371,0.226,1,"Med.A1","Slc35f2"
"Clvs1",0.00383359982897283,-0.334044544981484,0.823,0.907,1,"Med.A1","Clvs1"
"Sfmbt1",0.00384768697932044,-0.419190481555241,0.548,0.728,1,"Med.A1","Sfmbt1"
"Bach2",0.00386601616902784,0.515008803668575,0.806,0.78,1,"Med.A1","Bach2"
"Rab11fip2",0.00394181998414153,-0.771909862330296,0.306,0.464,1,"Med.A1","Rab11fip2"
"Asxl3",0.00395520262021241,-0.74363660355815,0.484,0.622,1,"Med.A1","Asxl3"
"Tmem258",0.00396460040561702,-0.634393471300785,0.194,0.383,1,"Med.A1","Tmem258"
"Nxph3",0.00399655253289653,0.55003986362074,0.161,0.067,1,"Med.A1","Nxph3"
"Arid2",0.004001618340603,-0.379755677970868,0.661,0.815,1,"Med.A1","Arid2"
"Golga4",0.00405687828118268,-0.541974625608295,0.661,0.801,1,"Med.A1","Golga4"
"Mblac2",0.00406027434619789,-0.378319539183455,0.726,0.848,1,"Med.A1","Mblac2"
"Dffb",0.00406729613715514,-2.43394874607469,0.081,0.225,1,"Med.A1","Dffb"
"Garem1",0.00407611120674689,-0.435872297496172,0.516,0.683,1,"Med.A1","Garem1"
"Rec114",0.00409909698605007,-1.25849358489352,0.242,0.422,1,"Med.A1","Rec114"
"ENSMUSG00000056856",0.00410756804418125,-0.512188832620156,0.532,0.683,1,"Med.A1","ENSMUSG00000056856"
"Ppip5k1",0.00411979888660271,-0.421890741758867,0.629,0.747,1,"Med.A1","Ppip5k1"
"4833439L19Rik",0.00414528630623617,-0.343795381435642,0.452,0.616,1,"Med.A1","4833439L19Rik"
"Sez6l",0.00424568232145179,0.641869954811894,0.726,0.616,1,"Med.A1","Sez6l"
"Dap3",0.00426308610238494,-0.550449097512623,0.452,0.606,1,"Med.A1","Dap3"
"Cog6",0.00436641911673643,-0.684088092334417,0.484,0.63,1,"Med.A1","Cog6"
"Fam19a1",0.00437605248634182,-0.593247369167744,0.839,0.879,1,"Med.A1","Fam19a1"
"Prickle2",0.00438928194819775,-0.396132660806094,0.645,0.794,1,"Med.A1","Prickle2"
"Cyb5d2",0.00447294849994321,-0.589304385408755,0.065,0.218,1,"Med.A1","Cyb5d2"
"Pign",0.00455263722012688,-0.693669348607423,0.5,0.642,1,"Med.A1","Pign"
"Rasal2",0.00458096959967447,-0.318968150980884,0.919,0.977,1,"Med.A1","Rasal2"
"Aasdhppt",0.00459929098116832,-0.897192918732681,0.194,0.358,1,"Med.A1","Aasdhppt"
"Ntrk3",0.00460323580890087,0.308156224758277,0.952,0.965,1,"Med.A1","Ntrk3"
"Arglu1",0.00460974377615181,0.365444192542089,0.984,0.98,1,"Med.A1","Arglu1"
"Neto1",0.0046354539764049,0.550077851779538,0.71,0.572,1,"Med.A1","Neto1"
"Plekha6",0.00475848026619668,-0.36482827110359,0.806,0.917,1,"Med.A1","Plekha6"
"ENSMUSG00000040021",0.00477896276966607,-0.28989754662583,0.29,0.479,1,"Med.A1","ENSMUSG00000040021"
"Slc8a1",0.00478397982720782,0.355842443782599,0.952,0.902,1,"Med.A1","Slc8a1"
"Lamtor3",0.00479542969776162,-0.755973007949895,0.258,0.43,1,"Med.A1","Lamtor3"
"Mal2",0.00486144444878874,1.63272199636123,0.323,0.18,1,"Med.A1","Mal2"
"Fbrsl1",0.00487972095869433,-0.689838766222658,0.532,0.686,1,"Med.A1","Fbrsl1"
"Lca5",0.00490332144995888,0.925624933569654,0.387,0.251,1,"Med.A1","Lca5"
"Psmb7",0.00493968782503764,-0.283565131037967,0.323,0.515,1,"Med.A1","Psmb7"
"Pappa",0.00498407238956972,0.415784820799075,0.984,0.972,1,"Med.A1","Pappa"
"Lama3",0.00499432482908196,-0.986636061477097,0.29,0.438,1,"Med.A1","Lama3"
"Map2k6",0.00499695822232723,-1.27225280049467,0.306,0.448,1,"Med.A1","Map2k6"
"Rgs10",0.00500200000375212,1.7493124537756,0.323,0.204,1,"Med.A1","Rgs10"
