"","RNA.Lat.B1","RNA.IntP.A1","RNA.IntP.B1","RNA.IntP.B2","RNA.IntA.B1","RNA.IntA.B2"
"Clic5",15.8976297378868,6.61789909187483,16.7610190521359,29.2152379083846,15.4227037835485,109.076625904973
"Fbrsl1",71.2623566532179,96.401560506544,48.3516053477813,66.8592450337798,37.5413296476453,60.9615636188124
"Ly86",0.206937729437825,0.253720010744238,3.54219435874396,0.338289817800639,0.301835070704938,0.317391836383825
"Tbx18",0.486881703405343,0.207784072343024,0.517710837509515,0.109096595661047,0.502984885530815,2.65278641142428
"Erbin",231.486066859128,163.498230780884,185.439211126049,248.31976657454,219.835413517608,204.534201723266
"Nudt12",3.81644271274069,16.3597710232444,5.46132222402088,1.07962954340661,3.52630107249511,0.201423865303833
"Man2a1",61.9700980425685,202.513785968371,188.430393594299,125.347854203272,58.4095143300692,37.3693486730474
"Sema5a",26.1122724002999,153.989949216756,35.9037192527935,29.2573172889786,20.5660891633382,47.8079452459938
"C7",0.874808651207182,0.696949889518066,1.33444027163866,1.50500164054737,0.432228961681447,2.11710525567056
"Papd7",40.0479991062668,90.6587988072229,46.9890179905268,52.1379958439521,76.5250223143531,53.8739189608504
"Ghr",81.2402921749896,120.237146469408,69.5742329814129,75.3144244545932,108.782669711313,73.971028152411
"Hmgcs1",55.6605669512769,106.367982546524,57.2710226415048,50.7744682244243,93.9647919370677,52.1166538244836
"Nme5",169.87863607153,203.044463523945,186.872270941123,186.750109809272,111.053238915715,185.032103014098
"4933408B17Rik",50.48970060883,97.18591801709,66.2939457905588,47.7526668287142,71.7790610949487,60.4130704879219
"Mrps30",15.0519552993183,6.19645597757594,16.962298814073,8.52593896033756,12.8903683565032,16.0460930666922
"Hspa9",138.276189402031,186.452531668289,98.1506559426767,104.428590284423,166.545455989641,86.5144289777234
"Mrps27",50.601333371542,62.0062022605878,50.6602124809803,62.3051366548188,84.3159501540127,51.5413818468817
"Pfdn1",14.7125715939752,25.9782836953572,16.9694154599158,36.8436160409348,36.8668254862988,8.32516542290408
"Hbegf",8.38516941561988,5.74222957411016,6.44772295165059,8.70898191411807,8.0913706546146,14.2959327794004
"Slc4a9",7.40110918895988,13.7088434258887,26.3008508364819,9.28823938466962,1.71401440699183,9.82927664752312
"Cdh9",7.30980691432351,68.1609123725947,35.4954039945243,45.7298835218183,0.923815812498729,4.465842508062
"Tmco6",1.61937918796958,4.31258591460688,0.594053927647957,3.3420796702741,0.687394830299714,6.46139573769347
"Sparc",8.94158582949214,6.46999822447108,4.28486832753484,21.6386124924718,6.1306051279135,3.2605103432981
"Ik",35.9263322841073,61.398585414476,36.2675294010219,6.09800227252988,33.6002773021341,111.111703242723
"Hmgcr",52.3393064387666,109.119749745795,66.6373808171939,37.6535384863681,80.4269233253666,49.9629858865805
"Col4a3bp",263.06181023008,269.22657022778,267.458289430547,293.146619464122,277.34430171993,293.289820008181
"Faf2",72.6050404999807,65.6799091390463,66.0590488728742,133.053636197789,58.6089162909145,67.6700415897602
"Hand1",0,0,0,0,0,0
"Clk4",27.0282048381253,47.3649008044187,27.88269302242,28.1088387548182,30.9683621921244,16.1259471852108
"Rnf130",419.546902598432,428.523550359458,619.392572599597,439.248965717879,262.098643883254,501.077031143129
"Thg1l",2.38499477986821,6.68141620814536,3.35613241843544,0.985705097695458,2.05097385095232,0.114607492831588
"Arsb",89.4628525661674,53.7149466351465,122.410986617867,84.3544400117017,59.9864673973687,138.127674533334
"Clint1",34.9854927889874,31.4788909591925,36.0780758273001,54.0462139578697,37.5626693531234,54.7278754983954
"Thbs4",34.3102842760827,66.0436318363432,79.3584361885251,44.1193141880632,39.7634964712233,31.6164024374861
"Cnot6",31.0732485105195,30.8443306246314,37.3911886467447,26.369913683482,24.5038183171225,34.5232123912528
"Il12b",0.280576621954258,0.527202664206819,0.76446107541916,0,0.560955484043581,0.514721807124613
"Ttc1",110.918670041284,122.397604910242,82.0992383176608,128.160056481128,164.32497417687,124.207835347102
"Msh3",100.636624246008,70.9955879965655,87.2711324334391,87.4881006177507,107.818337893645,79.4497070588366
"Rasgrf2",43.3308098220715,44.1122317401903,61.2414158271846,57.4553814308766,39.2533543379058,77.4152071869832
"Gabrg2",299.329751918273,227.495740711355,125.460625336075,144.415893365467,301.884253206533,131.636409397994
"Ccng1",10.3828680472464,26.0187271023471,21.2771299062691,4.80056336920075,37.0817022938252,8.94292342304237
"Drosha",60.6004388985436,66.6247176152186,50.6199759473345,33.1910548071472,80.2287660408538,75.3122218147588
"Cdh6",130.930429570834,68.9038158626474,46.0098031931828,36.8943766692759,76.6445363231318,62.0268799078693
"Lmnb1",5.43772259804245,5.84230411437135,3.85468431260411,4.8688533487537,7.67030007050654,3.1131877330074
"Arrdc3",3.50918625210366,6.51904483923431,4.35354866137578,15.4096491315318,24.6333433370008,4.29366534013853
"Npr3",9.01190249734442,1.93412815562171,4.77316001842223,2.81755207571756,7.16161348190974,7.3256152123729
"Fam172a",442.293288937733,489.370175388555,533.914211084698,407.100232983767,536.491474534011,461.009552081308
"Slc27a6",15.7670157600988,14.448582264537,20.3974626800232,47.7844036771708,24.5620355606378,43.4469795031499
"Tars",18.9047403611316,27.589054225185,10.0770976695986,16.4784349646592,29.8898194973674,40.8963894321711
"Irx4",0.356500611714705,0,0.176172067258091,0,0.577201313884473,0
"Lnpep",95.6920972042171,96.2577826865416,73.8800449840163,98.5940411315203,193.105590145482,114.538339484771
"Pde4d",1499.5019358601,1828.41569722592,1398.08927129976,1129.42298064018,1068.80802712091,685.158093159361
"Rad1",6.36380144469719,7.19956239783981,7.9337245257516,10.6465413077051,7.15701357095033,6.73551672722295
"Brix1",23.5802193447905,21.5943531379522,19.7184240692974,9.67990361242604,14.0508794333775,16.321655760902
"Agxt2",1.1306140349159,1.0177440223448,2.55485431374911,0.871682032499203,0.763348504964656,3.41581362649738
"Prlr",6.77507559598461,11.3655225387905,7.49077609990041,12.8477886775649,2.59374615247219,9.77080296733383
"St8sia4",45.2178947629306,6.70864924140216,22.9521546943176,27.6101970241558,47.092891000143,40.5455664500241
"Gnpda1",27.7892021949423,38.3774468845715,36.7633992228606,19.1924141897915,37.9137995423796,24.7852620286729
"Pcdh12",4.77703581225024,4.65609091272393,1.06583250373613,1.10948176151732,11.8362552020341,10.9868386857514
"Skp1a",28.3806951108785,87.1803936005352,34.0627359653183,34.6985352263145,54.9900910283055,13.1918781859923
"Nup155",34.8878666798424,35.384342328461,47.7880634023072,49.8887458935685,24.9856727929158,60.5540638857374
"Ppp2ca",5.59040375378274,29.8814410963014,11.2984871343985,8.07096322095852,21.109407388106,17.2849122211929
"Fgf1",41.0293098451558,13.0053428565255,5.54392165858873,20.1343540935229,16.2765495790161,7.37327725816136
"Nr3c1",44.0619239717931,54.0728269964863,46.0120597949679,13.6721702006017,52.3301276553146,31.5647216722975
"9530068E07Rik",9.80837964703943,10.4573029560651,8.47151038786034,8.53778870953862,14.3192954830115,10.0315499406717
"Ppwd1",31.5769817250471,52.0841663558705,34.6753545520523,80.6919194477405,55.1246650935113,32.296712090578
"Lifr",208.804775465492,189.80412398307,181.659613887836,167.469501753322,242.323220959184,156.403052988142
"Trim23",33.7095549673843,85.6031314223612,36.155130124662,38.5562556328228,73.3843540858594,18.2275502854193
"Trappc13",35.3980394709394,57.5237338127671,42.7284275244759,23.5226429841558,71.4756528441647,29.2494823717991
"Sec24a",28.0434810382434,12.6989420728287,28.3017447331017,53.8142298525254,28.2085695929736,35.23310302734
"Txndc15",18.1202124822186,10.2191683889743,10.8427024134171,41.7630069525786,31.3672655243305,7.40569847983594
"Ttc33",41.8592187736557,76.7775930931317,54.3842178864169,62.0709907102002,54.6544872763478,80.4476703136892
"Rars",33.4713493395707,57.8489370570397,41.4897274016304,26.9873571184557,51.5199004390612,44.519085652592
"Wwc1",264.087408573139,151.41129692389,168.545361440307,205.98574847807,263.235760637962,412.22348632835
"H2afy",52.5122886224506,85.1469590547294,49.9376112650931,35.8275944893871,67.7359051461853,23.0256753911074
"Tcerg1",443.876917073026,255.935592897006,486.359936085758,375.541582127878,307.026474114969,493.495671631174
"Dpysl3",7.16886945580941,67.0723273614804,14.4656322934867,12.0793452932861,1.46845007037737,2.09759956300001
"Smad5",76.2880632661587,112.5460644592,73.1635382507151,61.3671121899714,149.087830505292,78.4513686247405
"Csnk1a1",108.609521763431,146.259066722669,97.9464542222465,99.4800478023505,150.547771872769,88.9785499040697
"Hmgxb3",26.073074366171,15.171385303123,18.4505011096971,23.8177188008339,46.0403943591129,13.4468461242408
"Ergic1",53.6984843420847,30.5431075096274,47.84642664129,75.0370305197197,44.8245597749248,64.2573575809493
"Pdgfrb",6.74554567789447,0.415472939056792,0.267971376726503,0.856863074995022,3.80452965639134,0.597138884788426
"Atp6v0e",43.9631942470591,45.7304612915711,55.5600173731685,43.1670736840531,41.7651078388897,57.5913871510935
"Bnip1",2.6492621355738,5.81942059645718,3.10276808798557,1.4427109457033,2.67123265881217,2.84494622460531
"Stc2",1.54246752547611,0,0.15750102572543,0,1.72645951126521,2.78992552972083
"Cpeb4",189.72292393104,171.727482596361,170.512015703498,198.788281243032,237.831776760004,155.485838521422
"Hrh2",95.2257598310322,69.6261442985465,63.0675841127082,66.90734375035,81.1434279443301,51.6450930573615
"Dbn1",27.164523835211,9.13016240290301,33.076711050627,35.8989738877018,44.3653591600027,41.4362771725943
"Zfp346",57.4366601839602,41.5609905082384,38.3878403846519,41.8254193592801,41.031979588664,53.320344655836
"Unc5a",44.4140893178123,18.3646422905836,60.1592695321438,33.2109703429508,34.6769078673746,16.4418635562049
"Ehhadh",20.2183248205142,2.66814927491156,14.3033383058047,7.38486937640478,11.2324164286597,26.0073204624098
"Cntn3",153.861620339278,58.872074014282,60.5203706712409,138.849265741671,146.872372519589,65.3390135977636
"Smc4",5.68134021742687,18.6968117071559,4.09870704238588,1.55680079829035,0.15365272318607,23.2731012635374
"Selenok",4.07069887879824,29.6480465617342,6.76224649193954,20.0935747486262,15.7248369877443,9.91529022357422
"Actr8",10.2729235178418,18.0481317224731,8.67354345988128,5.8586627707969,18.175834432224,5.76550823876464
"Tbccd1",6.97666810281806,14.9776172225293,8.85035951062337,8.21947283289784,18.6580603292056,9.40574630774817
"Timmdc1",39.3261209249157,71.4171548457321,54.7280846829528,28.8949774086955,57.9444108589712,36.9572185754389
"Crbn",95.8346189151419,128.228317191516,69.727830742612,98.2218540334943,159.940003653222,127.149231169899
"Hrg",0.0579408739271246,0,0.0724232006274746,0.201073474857055,0.0223311815155699,0
"Bcl6",20.0515010007064,8.21197562910511,8.60977127677526,17.9693677418405,22.4534038366897,7.06437699442107
"Hgd",0.949904240782874,0.361354529579136,0.206940741928758,0.548864903207757,1.31070421613496,1.6776580698146
"Cldn16",14.6661214234192,39.5456215611663,19.8502382636365,38.3219309279706,10.1405317378822,11.8127554167371
"Arl6",106.394341141188,91.4542956808048,93.8627292776724,92.3591059027861,89.6338525513076,63.2340109902059
"Cd86",2.42419387541709,27.0479100535042,1.2476788883053,3.56227526041616,0.463024980314393,1.56803711489374
"Amotl2",1.9962192227234,7.61502429823389,0.428819346086357,2.29711937441128,2.59594611981333,0
"Nit2",16.9751594677386,32.656369832987,25.8351981739234,12.0149067804182,32.4139932984146,5.38624189279984
"Fam162a",61.9951296555308,74.2004913020573,120.997106442878,68.8345874508802,62.7424321213119,49.3722118463567
"Kpna1",110.009402819325,101.592160262707,67.8718544296127,86.665886286422,140.087713272706,179.885226756487
"Pccb",25.841215339614,23.6528574364136,25.2627185519164,23.0894359106393,24.5057235266161,29.5870326278745
"Ube3a",766.250179229861,1019.64243392512,1094.71908639191,918.385619245986,713.230930630086,364.589617129659
"Armc8",76.070933064628,103.135177631176,72.8401540812792,72.6123863184612,130.240782516444,62.7167793104567
"Cep70",117.229478677754,134.699791136492,126.338681369125,110.6163894428,87.9852268177171,75.7171791314608
"Rbp2",0.0145741109573704,1.88646095541803,0,0,0,0
"Rbp1",0.25645577737681,0.125854679125944,0.07533955537608,1.47156556124548,4.42320028914679,2.59892289539949
"Slc25a36",189.734252278263,190.597438054575,147.979909386546,131.942823928011,339.32907269523,147.7186665556
"Tfdp2",407.733711721076,436.769612252045,631.046912434962,568.498290341729,346.096371191199,634.481447017237
"Xrn1",214.214941492483,259.950405372345,249.438550254519,435.430355952837,184.375188942791,212.057228086157
"Kat2b",139.90673118,82.2367114237243,135.596151686308,116.433286946784,148.146961283717,121.626018847877
"Bche",5.64257902607785,12.8937369610363,17.8186005238382,16.2959639860242,12.63332584018,5.89391545886104
"Pdcd10",67.6980301830735,71.1426325165326,45.9756800901664,50.2976288780826,97.8187824078681,59.0373145941138
"Lrrc31",1.93241179639493,1.23459998164052,1.31252801190958,1.05997884897098,0.485133839713163,3.55354007325139
"Wnt5a",2.47606205552998,9.33670301695635,0.843135598685013,2.19158673878326,2.73821286781242,8.54148110974438
"Pfkfb4",19.1444877477226,21.8509228888537,14.3641895185897,24.462349793098,12.8599140328533,16.9617970577033
"Fgf12",2990.10687544857,3070.03089237647,3266.30956461298,3013.82287548694,3243.64082469669,3209.27691304803
"Prkar2a",114.014964662037,93.3097445434034,133.364757560797,111.697862886347,99.3983637686383,129.38629262167
"Hes1",0.0803612689953765,0,0,0,0.645685487682543,0
"Usp4",108.601345786593,74.6790042754839,88.9392540307197,136.35409130297,71.2727069124204,97.2467438089384
"Acap2",302.648805185501,245.961425217891,271.371468810147,358.990549160158,353.660284411328,273.351406407479
"Ect2",9.42018533444462,11.9651835587838,22.2549410517291,4.66636619274992,16.6204836468802,8.05428356757509
"Gnai2",15.952615406455,25.1379100146107,17.7284945200704,20.483494471804,5.63715248866711,5.80817225312056
"Tfg",70.0446697827152,138.998463389879,63.5363466480262,100.357622100665,159.495513173948,56.5434332569913
"Hyal1",12.9132966261998,4.64129065427377,13.0721317813183,8.15230646953948,3.76981840174161,8.72958689558756
"Tusc2",1.92716940648931,6.80097188270558,1.54152071638554,1.74126899718299,5.75534402597017,3.10479776977611
"Nprl2",9.38795993009548,18.9983629122344,18.7677553745487,6.37862836319389,16.4462725608842,2.53501534204697
"Rpl24",13.1332850523162,13.0553307912485,21.6589907013829,9.4249962772347,17.2510305106349,10.8048123868876
"Cyb561d2",0.395904739448207,10.7367186179987,1.54098946373167,0.127520413069223,1.1465105577851,0
"Fxr1",72.1628951869956,116.529600700668,89.9445395776311,84.6070208365148,107.210790356576,90.6941105671475
"Cblb",246.130966572299,512.494828926308,362.570536590132,248.317213217954,286.690671833469,238.437095576633
"Bbx",143.214954833789,252.911456183643,112.171283875464,89.7841268356373,151.457743200741,173.555795045435
"Ift57",21.1890296716389,30.07899679847,11.1442351965346,46.8255936891994,22.7557652890813,8.55303954919745
"Gnb4",55.5675542045565,30.26665418753,43.884261627575,69.5628185757746,36.2738348512882,55.2782169171807
"Iqcg",18.2199671566126,17.0386642486948,41.4587477745791,18.7156005319476,24.8796894524136,12.0137744288332
"Gbe1",129.134463393503,114.621279355933,171.657111681812,127.058379769541,145.249910237001,148.961611286817
"Umps",12.9366157286418,6.88087170116811,6.63160682866324,6.13052393947961,10.4574016660442,19.7160651963373
"Snx4",50.9979889965432,51.1041469114527,66.7917136904381,44.5232515946298,50.007306393715,70.0789346807751
"Frmd4b",189.412077302679,157.38020554504,159.329644426645,175.439780647327,107.155159572268,187.35363793443
"Slc41a3",30.3329926426783,68.5273930406227,30.3470331889656,15.6238930062749,73.4352154351152,17.8155952970502
"Atp6v1a",99.4567201227716,120.851514146109,103.420282068978,97.1493116204928,181.406180633682,118.114637941565
"Abtb1",4.33994750517757,2.50061743166608,3.99749882229022,2.46734122390772,3.30751267425078,10.1097385301889
"Upk1b",3.44949921536867,3.48686097307071,2.52800608290373,2.71273120252053,2.63468247670358,0.574626782840917
