"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Dzip1",7.69072134739112e-12,0.362731869772744,0.892,0.679,4.137377363256e-07,"ex_0","Dzip1"
"Myo19",7.8676680721592e-12,0.390238580205642,0.806,0.597,4.23256939277948e-07,"ex_0","Myo19"
"Ppm1l",1.10916496442206e-11,0.295964486823198,0.981,0.915,5.96697475910138e-07,"ex_0","Ppm1l"
"Mdh1",1.24952538228578e-11,-0.406849770040431,0.981,0.959,6.72207169908282e-07,"ex_0","Mdh1"
"Rapgef5",1.33187998672085e-11,0.351847048071303,0.896,0.711,7.16511476456217e-07,"ex_0","Rapgef5"
"Kcnmb2",1.49366936044914e-11,0.586048132416486,0.724,0.545,8.03549305840826e-07,"ex_0","Kcnmb2"
"Tecr",1.50220555216274e-11,-0.32353132600669,0.993,0.985,8.08141520896988e-07,"ex_0","Tecr"
"Lin28b",1.52680618291733e-11,0.325766323258143,0.959,0.826,8.21375922224038e-07,"ex_0","Lin28b"
"Gm36539",1.52787734706084e-11,0.921607692558891,0.231,0.096,8.21952176398319e-07,"ex_0","Gm36539"
"Gm1604a",1.85159250508517e-11,0.439602887599457,0.724,0.546,9.96101219960668e-07,"ex_0","Gm1604a"
"Sgpp2",2.04302424602405e-11,0.283525171194825,0.966,0.844,1.09908575363356e-06,"ex_0","Sgpp2"
"Gm12130",2.25451337024736e-11,0.290070826868858,0.694,0.469,1.21286055779197e-06,"ex_0","Gm12130"
"Asap1",2.28567845693932e-11,0.252396703325823,1,0.969,1.22962643947965e-06,"ex_0","Asap1"
"Bsg",2.32493166139733e-11,-0.625955384584421,0.854,0.868,1.25074348588192e-06,"ex_0","Bsg"
"Gm7133",2.40709736110456e-11,1.35455479496063,0.526,0.359,1.29494616735342e-06,"ex_0","Gm7133"
"Dgkz",2.64599793466623e-11,0.483999231998202,0.731,0.543,1.42346750891239e-06,"ex_0","Dgkz"
"Htr7",3.03746060207948e-11,0.541552594762657,0.504,0.314,1.6340626801007e-06,"ex_0","Htr7"
"Caly",3.28600319575051e-11,-1.13949902785774,0.295,0.481,1.7677711392179e-06,"ex_0","Caly"
"Ugt8a",3.47643061654196e-11,0.304772745035559,0.817,0.6,1.87021537878108e-06,"ex_0","Ugt8a"
"Mir124a-1hg",3.85583352972886e-11,0.282186610663081,0.993,0.949,2.07432276398823e-06,"ex_0","Mir124a-1hg"
"Syt4",4.08080253381851e-11,-0.655560590722523,0.683,0.784,2.19534933911834e-06,"ex_0","Syt4"
"Lyst",4.11972793990071e-11,0.257781676230068,0.951,0.806,2.21629003982838e-06,"ex_0","Lyst"
"Pcsk1n",4.13228805349601e-11,-0.650302193158579,0.791,0.842,2.22304700413925e-06,"ex_0","Pcsk1n"
"Hsp90ab1",4.67895136411374e-11,-0.579388229335949,0.869,0.897,2.51713546535227e-06,"ex_0","Hsp90ab1"
"Maml3",4.87277584919621e-11,0.56020386690138,0.664,0.472,2.62140722359209e-06,"ex_0","Maml3"
"Folh1",4.89338268873782e-11,1.38241077087199,0.157,0.053,2.63249308506029e-06,"ex_0","Folh1"
"Adk",5.41417677277525e-11,0.308561750732213,0.993,0.947,2.9126646784499e-06,"ex_0","Adk"
"Scfd2",5.7492077301126e-11,0.328941723349028,0.929,0.765,3.09290128256867e-06,"ex_0","Scfd2"
"Rerg",5.82986210486348e-11,0.323765422978666,0.836,0.656,3.1362909165534e-06,"ex_0","Rerg"
"Add3",6.97493355396077e-11,0.383293809877365,0.72,0.515,3.75230500402427e-06,"ex_0","Add3"
"Gas2l3",7.42883967105766e-11,0.293498099291205,0.567,0.356,3.99649287783889e-06,"ex_0","Gas2l3"
"Cds1",7.65102838650122e-11,0.309909336106474,0.94,0.774,4.11602374108606e-06,"ex_0","Cds1"
"Ephb1",7.8614862661225e-11,0.272983330138439,0.989,0.908,4.22924376658592e-06,"ex_0","Ephb1"
"Spats2",8.47454610828806e-11,0.324323494109907,0.91,0.746,4.55905156987573e-06,"ex_0","Spats2"
"Ptpn22",8.51277918473633e-11,0.450402679507043,0.582,0.381,4.5796198180126e-06,"ex_0","Ptpn22"
"Mx2",9.35724694243177e-11,1.00242834370232,0.149,0.049,5.03391813762002e-06,"ex_0","Mx2"
"Rbms3",1.00059566116195e-10,-0.448856204326638,0.996,0.988,5.38290447835295e-06,"ex_0","Rbms3"
"Prkag2",1.03380620211186e-10,0.286828652848548,0.903,0.764,5.56156722550117e-06,"ex_0","Prkag2"
"Plekha6",1.18473388113191e-10,0.299599198786251,0.978,0.906,6.37351286032533e-06,"ex_0","Plekha6"
"Chrm3",1.22266313374671e-10,0.266547755067087,1,0.937,6.57756086061719e-06,"ex_0","Chrm3"
"Htr1f",1.27272818798801e-10,0.471207370031292,0.601,0.428,6.84689583291907e-06,"ex_0","Htr1f"
"Gm45341",1.29427762004101e-10,0.402171537586976,0.668,0.481,6.96282531253463e-06,"ex_0","Gm45341"
"Ell2",1.3596859814021e-10,0.415978883814209,0.687,0.477,7.31470267414888e-06,"ex_0","Ell2"
"Vat1l",1.36218405454618e-10,-1.14048081117042,0.481,0.651,7.32814155824209e-06,"ex_0","Vat1l"
"Gm13456",1.36943918461725e-10,-1.25858190883347,0.127,0.311,7.3671719814854e-06,"ex_0","Gm13456"
"Nfib",1.58496003847375e-10,-1.282236322586,0.701,0.761,8.52660951897723e-06,"ex_0","Nfib"
"Slc4a2",1.61552147613023e-10,0.496056288913396,0.455,0.278,8.69102088513781e-06,"ex_0","Slc4a2"
"Samd5",1.63478528526682e-10,0.270509224282055,0.791,0.579,8.79465439914994e-06,"ex_0","Samd5"
"Plcb1",1.6559544117778e-10,0.43521707960352,0.843,0.724,8.90853794904101e-06,"ex_0","Plcb1"
"Actn2",1.70419610251203e-10,0.274621438157065,0.731,0.5,9.16806377268397e-06,"ex_0","Actn2"
"Ndufaf2",1.91398465945443e-10,0.354530595376983,0.925,0.764,1.0296663272467e-05,"ex_0","Ndufaf2"
"Fgfr1op",2.23418671718727e-10,0.331546976418286,0.817,0.599,1.20192542824523e-05,"ex_0","Fgfr1op"
"Gm3294",2.47184069883971e-10,0.489918076411624,0.575,0.356,1.3297761407548e-05,"ex_0","Gm3294"
"Slc22a17",2.52203085228027e-10,-0.634059413588683,0.799,0.864,1.35677693760121e-05,"ex_0","Slc22a17"
"Luzp2",2.665086765453e-10,-2.13227821517445,0.582,0.654,1.43373672721075e-05,"ex_0","Luzp2"
"Ptprr",2.68622418296514e-10,0.266394093845492,0.922,0.754,1.44510802370976e-05,"ex_0","Ptprr"
"Mctp1",2.7790437673267e-10,-0.880950928180885,0.724,0.803,1.49504217550874e-05,"ex_0","Mctp1"
"Gm2762",3.0817094246826e-10,0.580812370915285,0.366,0.2,1.6578672191965e-05,"ex_0","Gm2762"
"Etv6",3.20839455694651e-10,0.257973173915294,0.884,0.717,1.72602001980051e-05,"ex_0","Etv6"
"Syt2",3.40365712052782e-10,0.294437911293486,0.978,0.857,1.83106542113035e-05,"ex_0","Syt2"
"Lrpprc",3.41716057721883e-10,0.282394894381952,0.959,0.875,1.83832987572641e-05,"ex_0","Lrpprc"
"Ndfip1",3.92927566775959e-10,-0.538103057285925,0.933,0.944,2.11383243098463e-05,"ex_0","Ndfip1"
"9430037G07Rik",4.25984188667969e-10,0.613092908698908,0.377,0.213,2.29166713977707e-05,"ex_0","9430037G07Rik"
"Celf4",4.30838602069182e-10,-1.28512178053717,0.746,0.765,2.31778242755158e-05,"ex_0","Celf4"
"Adgrl2",4.34899336013624e-10,0.250342531228094,0.966,0.805,2.33962795795249e-05,"ex_0","Adgrl2"
"Srpx2",4.37140430286103e-10,0.618587974991497,0.205,0.085,2.35168437281015e-05,"ex_0","Srpx2"
"Gm12128",4.37925954193226e-10,0.432186491864323,0.478,0.284,2.3559102557733e-05,"ex_0","Gm12128"
"Stk39",4.83531294573218e-10,0.252740965537119,1,0.954,2.60125330541554e-05,"ex_0","Stk39"
"Kcna1",4.87274139354195e-10,0.258515797399775,0.873,0.644,2.62138868748376e-05,"ex_0","Kcna1"
"Stmn1",5.03563408565368e-10,-1.36684579108325,0.239,0.407,2.70902006905911e-05,"ex_0","Stmn1"
"Kitl",5.08842837297338e-10,0.324203029199453,0.69,0.505,2.73742181180849e-05,"ex_0","Kitl"
"Mapk4",5.17245472228885e-10,0.274834037256865,0.94,0.749,2.78262546694973e-05,"ex_0","Mapk4"
"Cpe",5.38419366411704e-10,-0.52426787399491,0.955,0.959,2.89653466548504e-05,"ex_0","Cpe"
"Arhgef1",6.05756233869545e-10,0.260284396835297,0.922,0.774,3.25878681134799e-05,"ex_0","Arhgef1"
"Cpt1a",6.34569248000134e-10,0.546743841292625,0.493,0.317,3.41379218346632e-05,"ex_0","Cpt1a"
"Stk24",6.43847461189901e-10,0.357836723181097,0.664,0.472,3.46370618696331e-05,"ex_0","Stk24"
"Chl1",6.78010755809668e-10,-1.23318682598907,0.843,0.873,3.64749446302927e-05,"ex_0","Chl1"
"Hsp90aa1",7.63904161651904e-10,-0.473331602182797,0.918,0.916,4.10957521843875e-05,"ex_0","Hsp90aa1"
"4930503E14Rik",8.00316095617751e-10,0.276469837424506,0.265,0.128,4.30546049959482e-05,"ex_0","4930503E14Rik"
"Arhgap42",8.89471182506109e-10,0.440657051695514,0.716,0.547,4.78508812052811e-05,"ex_0","Arhgap42"
"Timp2",8.93201144765009e-10,-1.23180940823473,0.149,0.326,4.80515419849232e-05,"ex_0","Timp2"
"Hspbap1",9.15115471930648e-10,0.389482737388671,0.616,0.414,4.92304670434531e-05,"ex_0","Hspbap1"
"Gm10649",9.22483729144185e-10,0.266326869181965,0.933,0.753,4.96268571767697e-05,"ex_0","Gm10649"
"Rab37",9.72281093376916e-10,0.361628977656045,0.694,0.494,5.23058059803979e-05,"ex_0","Rab37"
"Basp1",9.83533989210178e-10,-1.79967712364232,0.108,0.273,5.29111780175399e-05,"ex_0","Basp1"
"Gm26713",9.85686513225577e-10,0.54720310651798,0.642,0.476,5.30269773519963e-05,"ex_0","Gm26713"
"St3gal1",9.98273240071957e-10,0.447213958783976,0.616,0.446,5.37041054961511e-05,"ex_0","St3gal1"
"Syt11",1.08863819922575e-09,-0.446057275028163,0.944,0.952,5.85654692037476e-05,"ex_0","Syt11"
"Gipc2",1.12317397414981e-09,0.34943398960888,0.552,0.367,6.04233902873372e-05,"ex_0","Gipc2"
"Daam2",1.18059770575379e-09,0.457746510206925,0.347,0.189,6.35126147764367e-05,"ex_0","Daam2"
"Spata17",1.31854939463488e-09,0.324279516525397,0.604,0.411,7.09340017831726e-05,"ex_0","Spata17"
"Fam163a",1.3311911384168e-09,0.268303476817434,0.739,0.529,7.16140896734088e-05,"ex_0","Fam163a"
"Slc35f3",1.33876485329228e-09,0.25319056104755,0.97,0.892,7.20215328125649e-05,"ex_0","Slc35f3"
"Snx24",1.39825513096438e-09,0.302169391719382,0.888,0.737,7.52219312804909e-05,"ex_0","Snx24"
"Gm4924",1.4251025677045e-09,0.29038726928932,0.866,0.712,7.66662428347992e-05,"ex_0","Gm4924"
"Lmx1a",1.5698073086579e-09,-3.76127595150258,0.34,0.478,8.4450923783869e-05,"ex_0","Lmx1a"
"Ppm1h",1.63584143968518e-09,0.261486277690918,0.966,0.917,8.80033619307434e-05,"ex_0","Ppm1h"
"Angpt1",1.68350645841684e-09,0.380828862294832,0.739,0.559,9.05675969434509e-05,"ex_0","Angpt1"
"Kcnd2",1.6907112070716e-09,-0.262659651544211,1,0.999,9.09551908068308e-05,"ex_0","Kcnd2"
"Gm49141",1.86504329331095e-09,0.289117413485287,0.399,0.223,0.000100333734050249,"ex_0","Gm49141"
"Vti1a",1.96173115426096e-09,0.263250615214961,0.993,0.937,0.000105535250905777,"ex_0","Vti1a"
"Socs6",1.96245992279787e-09,0.298775130248815,0.743,0.579,0.000105574456466757,"ex_0","Socs6"
"Clvs1",2.09199111229672e-09,0.263773003857313,0.974,0.896,0.000112542845868227,"ex_0","Clvs1"
"Cep135",2.32244369530334e-09,0.26534923892673,0.724,0.499,0.000124940503476234,"ex_0","Cep135"
"Kcnq1",2.32401861859055e-09,0.528665074247112,0.534,0.352,0.000125025229624316,"ex_0","Kcnq1"
"Arhgap22",2.4308935495389e-09,0.375613221582713,0.806,0.629,0.000130774780284544,"ex_0","Arhgap22"
"Vsnl1",2.52143744780542e-09,0.314202384099491,0.985,0.892,0.000135645770379588,"ex_0","Vsnl1"
"Slc35a3",2.59664720072824e-09,0.31436323913208,0.668,0.476,0.000139691829457577,"ex_0","Slc35a3"
"Prex2",2.61876981955241e-09,-1.58069686525291,0.44,0.56,0.000140881959982461,"ex_0","Prex2"
"Coro7",2.88176984099267e-09,0.377014733072065,0.623,0.436,0.000155030572135883,"ex_0","Coro7"
"Grm5",2.88962343082014e-09,-0.284798240094355,1,0.998,0.000155453071707831,"ex_0","Grm5"
"Miat",2.89786345119141e-09,0.320095343745173,0.955,0.839,0.000155896360083744,"ex_0","Miat"
"Fhit",2.9545699239782e-09,0.252225735598519,0.996,0.961,0.000158946998200255,"ex_0","Fhit"
"Tspan5",2.96513591048618e-09,0.267375604787166,0.978,0.876,0.000159515416576425,"ex_0","Tspan5"
"Gm5844",3.00693478240575e-09,-0.476557829374964,0.828,0.864,0.000161764070489082,"ex_0","Gm5844"
"Tenm1",3.19626338779699e-09,-0.542434171375765,0.993,0.976,0.000171949381473315,"ex_0","Tenm1"
"Palm2",3.22703621591327e-09,0.286504741513353,0.974,0.863,0.000173604867307486,"ex_0","Palm2"
"Cpeb1",3.35258844804758e-09,0.286575406471438,0.933,0.79,0.000180359200739616,"ex_0","Cpeb1"
"Fam110b",3.35577715183349e-09,0.299686378954283,0.955,0.841,0.000180530743437186,"ex_0","Fam110b"
"Pdzrn4",3.38049477442383e-09,0.260982670556401,0.985,0.951,0.000181860477379679,"ex_0","Pdzrn4"
"Ccdc126",3.61923855686575e-09,0.301019220593385,0.619,0.432,0.000194704176643707,"ex_0","Ccdc126"
"Ift43",3.70897094059511e-09,0.376340533164782,0.687,0.521,0.000199531509691195,"ex_0","Ift43"
"Cwc27",3.75328001972432e-09,0.301451721117758,0.933,0.81,0.000201915205221109,"ex_0","Cwc27"
"Col19a1",3.82078970313266e-09,0.334766320852886,0.907,0.801,0.000205547023659428,"ex_0","Col19a1"
"Ahnak2",4.22448378087135e-09,0.566719632341754,0.351,0.194,0.000227264553959536,"ex_0","Ahnak2"
"Zswim6",4.277798150737e-09,0.256406499752837,0.985,0.866,0.000230132707115199,"ex_0","Zswim6"
"Rnf19a",4.39002918883744e-09,0.280895569221784,0.735,0.573,0.000236170400271888,"ex_0","Rnf19a"
"Tcf4",4.56695665680708e-09,-0.337013522171392,1,0.99,0.00024568856726625,"ex_0","Tcf4"
"B230312C02Rik",4.89037947227485e-09,0.354473474601447,0.493,0.311,0.00026308774446997,"ex_0","B230312C02Rik"
"Gm17654",5.11712291037545e-09,0.573575304229671,0.146,0.053,0.000275285861209468,"ex_0","Gm17654"
"Ralgps2",5.48037143757685e-09,0.330192147830424,0.84,0.712,0.000294827542227322,"ex_0","Ralgps2"
"3425401B19Rik",5.71452264089662e-09,0.485792288558338,0.119,0.038,0.000307424174512315,"ex_0","3425401B19Rik"
"Gm10123",5.71535891627886e-09,-0.544854211479893,0.821,0.85,0.000307469163619054,"ex_0","Gm10123"
"Prkce",5.82023520037433e-09,0.26940619795019,0.985,0.946,0.000313111193074538,"ex_0","Prkce"
"Dapk1",6.42841323168066e-09,-1.66735354637016,0.41,0.523,0.000345829346624724,"ex_0","Dapk1"
"ENSMUSG00000030695",6.54462050819943e-09,-0.580890164976336,0.881,0.893,0.000352080949479605,"ex_0","ENSMUSG00000030695"
"Riiad1",6.60035104272483e-09,0.456210507512364,0.328,0.178,0.000355079085045467,"ex_0","Riiad1"
"Gm15264",7.05884092294285e-09,0.279441004232902,0.825,0.641,0.000379744465131556,"ex_0","Gm15264"
"Cldn34c1",7.60856701269903e-09,0.431573654362578,0.582,0.429,0.000409318079582169,"ex_0","Cldn34c1"
"Itsn2",7.61006185072199e-09,0.321024416124519,0.713,0.536,0.000409398497383291,"ex_0","Itsn2"
"Adamts2",7.67423351678329e-09,0.478551885129564,0.59,0.416,0.000412850740502391,"ex_0","Adamts2"
"Cast",7.73766362153595e-09,0.259919966314411,0.817,0.698,0.00041626308984777,"ex_0","Cast"
"Zfyve28",7.96723809169283e-09,0.28277659265352,0.914,0.762,0.000428613507618799,"ex_0","Zfyve28"
"Farp2",8.16191513331246e-09,0.272926837698825,0.799,0.598,0.000439086548426811,"ex_0","Farp2"
"Scube1",8.27381118139825e-09,0.41760583858065,0.414,0.251,0.000445106220125682,"ex_0","Scube1"
"Zfp101",8.46360367551287e-09,0.303065058353276,0.743,0.57,0.000455316486931566,"ex_0","Zfp101"
"Gm31508",8.58115106014827e-09,0.272177440038402,0.91,0.753,0.000461640183582797,"ex_0","Gm31508"
"Acyp2",8.94438168064738e-09,0.254590516410439,0.974,0.906,0.000481180901273787,"ex_0","Acyp2"
"Gm32857",8.97673123405094e-09,0.623438312269361,0.44,0.276,0.000482921210198239,"ex_0","Gm32857"
"Ttc34",9.07524139281306e-09,0.313085747554481,0.612,0.413,0.000488220761209164,"ex_0","Ttc34"
"Olfml2b",9.44565214688467e-09,0.489910303343925,0.246,0.118,0.000508147748545955,"ex_0","Olfml2b"
"Oprd1",9.64894141501294e-09,0.527253568973271,0.444,0.28,0.000519084101303451,"ex_0","Oprd1"
"Penk",9.67176554625767e-09,-2.26070322465693,0.052,0.19,0.000520311971092024,"ex_0","Penk"
"Cst3",1.04103920698391e-08,-0.792685325174972,0.541,0.657,0.000560047862181136,"ex_0","Cst3"
"Gm43174",1.04907619844907e-08,0.539969280459853,0.429,0.266,0.000564371522479646,"ex_0","Gm43174"
"Ano1",1.12608269575379e-08,1.04076824009902,0.302,0.171,0.000605798707834665,"ex_0","Ano1"
"Zcwpw2",1.17341559940737e-08,0.276397223186006,0.784,0.613,0.000631262390013183,"ex_0","Zcwpw2"
"Prr14l",1.20082359342164e-08,0.274333211658258,0.847,0.681,0.00064600706855304,"ex_0","Prr14l"
"Acp6",1.25752576981625e-08,0.396903615692327,0.504,0.332,0.000676511138388047,"ex_0","Acp6"
"Slc25a4",1.28410660507622e-08,-0.386337048966855,0.91,0.92,0.000690810830332856,"ex_0","Slc25a4"
"Nup93",1.38856810123755e-08,0.364051703698342,0.937,0.78,0.000747007981422766,"ex_0","Nup93"
"Apbb2",1.42699259181101e-08,0.252835132922016,0.996,0.938,0.00076767920461657,"ex_0","Apbb2"
"Sema5a",1.44243068151625e-08,-2.39781531385707,0.422,0.522,0.000775984433735299,"ex_0","Sema5a"
"Cnr1",1.55484835386634e-08,0.370846170342828,0.381,0.22,0.000836461768929474,"ex_0","Cnr1"
"Gm6999",1.5940125881914e-08,0.461400365179911,0.608,0.446,0.000857530952069326,"ex_0","Gm6999"
"4933400C23Rik",1.59926218629167e-08,0.934568539170163,0.31,0.179,0.000860355078359331,"ex_0","4933400C23Rik"
"Grip2",1.60431864014688e-08,0.356717658328329,0.72,0.585,0.000863075298839818,"ex_0","Grip2"
"Gm37168",1.65368612059581e-08,0.797098181312141,0.168,0.068,0.000889633522296926,"ex_0","Gm37168"
"Stmn3",1.67544957550453e-08,-0.343619231944736,0.996,0.985,0.000901341608134172,"ex_0","Stmn3"
"Afap1",1.72217976721045e-08,0.485026867278401,0.91,0.871,0.000926481049366206,"ex_0","Afap1"
"Cyp27a1",1.72872090826122e-08,0.468154475430881,0.403,0.24,0.000929999987017289,"ex_0","Cyp27a1"
"Stk10",1.75927199225524e-08,0.364944880713099,0.646,0.463,0.000946435553673549,"ex_0","Stk10"
"Pmfbp1",1.84810104623626e-08,0.924145654110037,0.228,0.113,0.000994222919843723,"ex_0","Pmfbp1"
"Ptchd1",1.86043694450879e-08,-0.974106483423478,0.332,0.49,0.0010008592630374,"ex_0","Ptchd1"
"Trpm2",1.99688712402148e-08,0.406900647988715,0.765,0.602,0.00107426536610984,"ex_0","Trpm2"
"Glmp",2.0526172341e-08,0.281385942920728,0.354,0.197,0.00110424649342878,"ex_0","Glmp"
"Rgcc",2.26076365083007e-08,0.361911381675518,0.272,0.138,0.00121622302123705,"ex_0","Rgcc"
"Oma1",2.29784865420971e-08,0.268443925803633,0.664,0.465,0.0012361736405052,"ex_0","Oma1"
"Foxn2",2.34806943533318e-08,0.532450284113755,0.541,0.376,0.00126319091412619,"ex_0","Foxn2"
"Tigar",2.58210416954465e-08,0.542861163519356,0.403,0.247,0.00138909458008994,"ex_0","Tigar"
"Nrg1",2.73787620710279e-08,-0.562410042305298,1,0.996,0.00147289526313509,"ex_0","Nrg1"
"Clec16a",2.98458066604958e-08,0.267161009017845,0.963,0.9,0.00160561486091469,"ex_0","Clec16a"
"Arl15",3.00461075157087e-08,0.250503173896203,0.996,0.974,0.00161639044602258,"ex_0","Arl15"
"Anxa7",3.01722887363531e-08,0.303016649231162,0.713,0.531,0.00162317861714959,"ex_0","Anxa7"
"Mir344i",3.04911691343415e-08,0.312041974370816,0.451,0.274,0.00164033342592017,"ex_0","Mir344i"
"1190002N15Rik",3.08573749595009e-08,0.401343624390716,0.377,0.224,0.00166003420069627,"ex_0","1190002N15Rik"
"March3",3.19150223796896e-08,0.305003576786697,0.631,0.475,0.00171693245896016,"ex_0","March3"
"Trim43a",3.25555385525098e-08,0.280568312795011,0.5,0.327,0.00175139030750937,"ex_0","Trim43a"
"Kcnb2",3.50251123392108e-08,-1.50943870959491,0.53,0.621,0.00188424596851252,"ex_0","Kcnb2"
"Traf3",3.56438461624026e-08,0.274535737209314,0.929,0.837,0.00191753199199877,"ex_0","Traf3"
"Nme7",3.57975543268161e-08,0.384119865506347,0.724,0.584,0.00192580103011973,"ex_0","Nme7"
"Gm7945",3.60920396156109e-08,0.322397825251639,0.463,0.304,0.00194164345520102,"ex_0","Gm7945"
"Nr2f2",3.70121411309229e-08,0.369685973903584,0.336,0.189,0.00199114215642026,"ex_0","Nr2f2"
"Cped1",3.71948782455953e-08,0.719048709296749,0.459,0.318,0.00200097286497829,"ex_0","Cped1"
"Gm36814",3.7367001837079e-08,1.10783571346963,0.332,0.201,0.00201023259782934,"ex_0","Gm36814"
"Arhgef26",3.81213806196032e-08,0.29224547021089,0.425,0.28,0.0020508159131928,"ex_0","Arhgef26"
"Plcd4",4.07725480796117e-08,0.392381786898314,0.56,0.402,0.00219344076903887,"ex_0","Plcd4"
"Eef1a1",4.32726374069261e-08,-1.25027243968735,0.246,0.394,0.0023279380745804,"ex_0","Eef1a1"
"Ghr",4.40277738435846e-08,0.332705335468365,0.537,0.387,0.00236856214946332,"ex_0","Ghr"
"Kmt5a",4.444746498382e-08,0.346742310047466,0.922,0.859,0.00239114027373457,"ex_0","Kmt5a"
"Sirt3",4.52757502093083e-08,0.293042559343651,0.713,0.527,0.00243569953401016,"ex_0","Sirt3"
"Grin3a",4.8595932082801e-08,-0.854527256283142,0.534,0.625,0.00261431535825844,"ex_0","Grin3a"
"Poln",4.94545673737244e-08,0.327733502629294,0.668,0.52,0.00266050736100425,"ex_0","Poln"
"Gm11223",5.23049674746499e-08,-1.21707168289236,0.213,0.358,0.00281385033523374,"ex_0","Gm11223"
"Cdh22",5.29858550106158e-08,0.25307349154026,0.776,0.615,0.0028504800420061,"ex_0","Cdh22"
"ENSMUSG00000031840",5.43720073192821e-08,-0.553261100600747,0.75,0.791,0.00292505087775542,"ex_0","ENSMUSG00000031840"
"Ctsb",5.63478750780682e-08,-0.644467515668583,0.757,0.79,0.00303134663557483,"ex_0","Ctsb"
"Sphkap",5.72035557597482e-08,-1.05001479380609,0.433,0.558,0.00307737968920717,"ex_0","Sphkap"
"Gm13889",6.19883793005309e-08,0.440324187208499,0.377,0.22,0.00333478884123066,"ex_0","Gm13889"
"Tmem55a",6.22658821598997e-08,0.31506993524068,0.858,0.694,0.00334971766255613,"ex_0","Tmem55a"
"Kcnk10",6.26442993058941e-08,-0.65148288126605,0.437,0.582,0.00337007536975919,"ex_0","Kcnk10"
"Gm39185",6.27019536371868e-08,0.561973577041364,0.228,0.112,0.00337317699981974,"ex_0","Gm39185"
"AL589670.1",6.49571946287092e-08,0.584516403844646,0.254,0.132,0.00349450219944067,"ex_0","AL589670.1"
"Clstn2",6.837924452331e-08,-0.468800662015226,0.948,0.963,0.00367859821762051,"ex_0","Clstn2"
"ENSMUSG00000022358",6.86890061840137e-08,0.314525953789519,0.358,0.211,0.00369526246568139,"ex_0","ENSMUSG00000022358"
"Shmt2",6.89581571212974e-08,0.260713383019322,0.362,0.207,0.00370974197865443,"ex_0","Shmt2"
"Cacna1e",7.25408631374978e-08,-1.95298417573687,0.455,0.546,0.00390248081420797,"ex_0","Cacna1e"
"Nsg2",7.34537848871074e-08,-1.11430550380624,0.343,0.49,0.00395159326557172,"ex_0","Nsg2"
"Lin52",7.44083841468739e-08,0.286249428622172,0.866,0.726,0.00400294784194938,"ex_0","Lin52"
"Nphp4",7.7675860554447e-08,0.283705823428799,0.485,0.313,0.00417872827024759,"ex_0","Nphp4"
"Fbxw8",7.82125252483903e-08,0.419279445943261,0.66,0.496,0.00420759922078765,"ex_0","Fbxw8"
"Tenm3",7.90406703333472e-08,0.252458653010104,0.978,0.923,0.00425215094192308,"ex_0","Tenm3"
"Myo1e",7.94711091409853e-08,0.708958295459098,0.433,0.297,0.00427530725845758,"ex_0","Myo1e"
"1700016C15Rik",7.96834078384555e-08,0.387463782470176,0.694,0.51,0.00428672829148539,"ex_0","1700016C15Rik"
"Nsun5",8.15454853465283e-08,0.423147098256445,0.377,0.23,0.00438690247518718,"ex_0","Nsun5"
"Morn3",8.58507268954189e-08,-0.277607332774459,0.231,0.114,0.00461851155479285,"ex_0","Morn3"
"Snca",8.62544676695384e-08,-2.28733859578029,0.157,0.291,0.00464023159721816,"ex_0","Snca"
"Wisp1",8.69608249837128e-08,0.964529229983885,0.198,0.094,0.0046782315016488,"ex_0","Wisp1"
"Ski",9.12970173117533e-08,0.331721092327915,0.642,0.455,0.00491150564032039,"ex_0","Ski"
"Eefsec",9.17468321847703e-08,0.251324197846456,0.698,0.535,0.00493570433104409,"ex_0","Eefsec"
