"","RNA.Med.A1","RNA.MedL.A1","RNA.IntP.A1","RNA.IntP.A2","RNA.IntX.A1","RNA.IntX.A2","RNA.IntX.A3","RNA.Med.B1","RNA.Med.B2","RNA.Med.B3","RNA.Med.B4","RNA.Med.B5","RNA.MedL.B1","RNA.IntP.B1","RNA.IntP.B2","RNA.IntX.B1","RNA.IntX.B2"
"Dpy19l4",1.05260242238621,30.1986983561416,11.3523765236296,33.9194829671221,20.7684850283813,21.8621841604837,26.1033350204881,27.2537851965539,23.6681889885047,28.3228846377768,47.3621625595629,35.8462062474553,41.1843049136389,33.6288376921727,28.6724835293451,40.1970602400752,31.091323276245
"Hhla1",0.071198454898602,3.50080941702475,0.181352501567339,0.665250127395399,3.40801819278163,0.0738830944840655,5.39822806568582,0.420229340555956,0.104676090306157,0.118601231623345,0.0701702287647696,0,0.0656018179575792,1.53299829939389,0.433330615570999,0.107397254389192,0
"Zfp36l1",0.933963997524957,0,0.973293911717248,0.379638490898996,0.755685317520078,0,0,0,0,0.179586616750367,0,0,0,0,0,0,0
"Sall1",8.2446276527555,0.162756823266223,0.128069210650543,0.171863001814186,4.10347706309723,4.29798913037946,0.109244670363173,0.123983213664736,1.67366009721133,1.20586097225902,0.607812816482607,2.91359980478545,0.224103875040379,0.660091863543336,11.3782315013425,0.0828042144032963,3.92987662378149
"Serpind1",0.400396755252131,15.9587422987531,9.32264736594779,11.2639334189426,10.9961364845653,8.84997430659771,9.47700364993399,3.42482533678289,4.04533934730909,7.99088257114108,11.1057569725651,14.3091068358644,13.6198742008238,43.1912892128183,8.67532719031731,11.2360211372398,19.2231873912739
"Stab2",2.88967468877867,2.41796603166893,10.2591113896241,1.55460489635342,14.6257443067091,9.81325872696164,1.58313532054255,1.33134523983185,10.6156274035189,3.16292250255497,1.49975888305593,7.31528364786034,0.49306386614588,7.4559922319553,8.23822693847523,11.4266683667037,4.37624831554781
"Slc17a6",318.533786083459,447.409824173361,388.725272362888,559.962283950997,383.348710208391,295.848600759239,443.502852553902,397.418822504495,374.504957804492,468.534051324621,466.972638962361,478.41805172423,475.905693102514,642.876356506266,473.891347070173,420.293375269228,327.693878474997
"Oxld1",6.42002400793116,10.4752798180002,0.289634866013463,1.21937320057276,0,13.2095932194919,2.36881000830614,20.1270884900071,1.1230811295328,0.693354797722543,0.124386711319838,0.694532545926856,1.98596834613465,0,1.69940335493121,2.75773743099083,0.566753755998514
"Sla",0.746464134174106,12.4276241606289,1.23674304214548,6.66015493950159,8.83323356750971,7.36776288046889,47.8227855979512,0.986409629148802,22.8049614030263,19.3293304436941,10.9317110527178,17.789686221228,13.2789875580766,21.0007156270678,11.3455916336506,6.52544472018891,15.2401374665126
"Rnf213",2.64075806183078,5.28628028024459,0.75647337684336,2.61770534327026,2.10832341676822,0.279400972554165,4.30988181979319,36.2974402895924,7.64012201674765,16.2014135975292,24.154596088766,17.5922152592375,6.71175381320739,1.99915035698948,1.84409279555358,5.46058258923334,3.6835772695645
"Rcn2",234.007550732586,176.759198571021,141.02770462229,105.261421879664,210.64702987943,118.264037331941,106.570196381009,209.780294251377,114.375844227689,72.5501209833135,33.9303717900534,59.4689260684265,106.21816267837,33.8151149307705,78.9752807871805,87.9890295880487,90.9192708188105
"Rbm5",181.172475915621,1662.52034020144,1565.36892906068,2349.1008841838,1410.89421800186,1549.59091916365,1739.34399647305,1032.71671881103,2283.91818982717,2915.70152137709,2519.05518863342,2993.02481192183,1727.11825686028,1982.85827996828,2313.39530100916,2057.60092773797,2055.11819943325
"Msl2",1.32431650085575,12.0745063431798,7.99023208744086,4.45303775994373,5.05395367577252,4.629600975201,6.7739890170566,5.64087406991354,2.58498417259084,3.26750546636612,7.99254333431393,2.03818673439823,3.80081953786377,0,20.7217160639138,8.53773491411599,3.82075442461816
"Lasp1",35.733416350633,22.812824551036,24.3488175604236,12.651342456201,26.9409224998999,11.7965804772749,16.9163013003796,53.5059304672428,11.2596760425802,5.31022717197108,2.30233996054389,4.68282478840655,16.0780955924666,6.8308262355438,11.7619309749223,15.9642898836912,17.0422626992747
"Nfat5",13.9588217895833,217.854652378913,194.454651565841,295.607762356511,295.907956449157,296.489931896156,192.486204787544,58.7694758307216,282.401197336202,277.793792880153,275.28624482068,388.099625897691,252.443084857279,155.539891032783,163.27275731127,283.152192231655,288.925183937113
"Riox2",18.1974615270192,30.3050769760663,83.1336193472394,8.22389985980071,40.3605817137514,18.2595193260136,25.8326787361019,50.8741432433397,9.14335786984165,30.6491629212997,20.0244087056986,22.573148879148,49.107029195012,14.0113758348768,14.3381935296228,17.4947275254451,21.6036790894504
"Gnb5",454.673198163553,249.859245666071,237.893003932897,240.566620794548,194.225490834563,243.552667919395,227.341302559816,412.937920541253,297.653492323822,236.704293355351,231.331759001445,225.813268222362,236.129979572389,263.094206977919,240.148777573259,167.220822037926,243.766387997461
"Smagp",5.59659272015347,1.0873288136699,0,0,0,0,0,0,0.678383973081724,0,2.53160279577725,0.13809480288519,0,0,0,1.11774149154219,0
"Mars",3.8288774178406,1.7170360929125,0,0.753942055701797,1.68822712262927,9.35103713564532,1.08707491548343,3.57705133628475,0.221201591662164,1.7656049526363,0.289180738601585,0.502459651677146,0.408094967241608,3.21433613441385,0,5.65285037485317,2.77404798357486
"Adgrf5",6.86356824690075,0.511196164085347,0.362838827389377,4.65295577510527,0.502212600191943,0.737703493050482,1.52485080703991,1.75296873281193,1.66530253561527,1.06841429865067,0.558637727949911,0.810669557967658,0.593319747768115,0.805965008205591,4.7547390854592,0.487382332151111,0.716241276385456
"Ddr2",0.192735534651193,0.0971569920972502,0,0,0.1783470615984,1.30008677150566,6.76919349376729,0,0,0,0,0,0.221818002433156,0,0,0,0.25470121128255
"Hsbp1l1",205.297484126857,84.895533971568,87.0712675953422,85.3921616509647,121.837483936638,91.7261716840083,59.9810323948589,118.325527203162,106.695792119219,55.2583863420782,43.0026991908337,36.7383035987417,80.2881076017426,103.335492673952,83.9708432991796,85.7344291173704,87.1696611589024
"Vav3",25.35522027086,167.631812364411,192.260936706247,95.1551752804823,125.620063726739,368.353656944257,279.090954740732,26.7957670243001,98.5972779297474,169.225517040237,130.929358496388,106.039377742525,165.705498589254,282.846699929798,139.079842959693,135.631022423263,153.732682963783
"Slc25a22",418.828914234838,129.319084698036,168.464975323337,134.826656841702,193.927142728341,85.0520777293889,121.573303151567,477.15578792414,192.281158314569,152.722003881768,92.9260605464688,99.9153218364285,130.049535558453,88.9439445212608,84.4401123967268,98.8069705779994,107.552198368359
"Crx",0,0,0,0.874161514400409,0.177145721842245,2.10515679207787,0.306348132471881,0,0.940273807732812,0,0,0.451847437593414,0,0,0.249936890935039,0.235726189886875,0
"Sh3bp5",40.658541226758,76.1992750181911,57.6789502430224,60.6586117580334,152.228432741775,130.737017451193,68.6159374898565,29.562645359876,77.866843189037,76.1540845956831,66.0231104070226,66.1004716005981,81.8095852378379,29.4103727524563,37.968351743135,128.986691343654,75.5229976802298
"Arhgap39",35.5871546531654,376.769741048899,315.938328260663,357.471805122456,225.821968250543,133.873351807258,311.100502278882,124.624812305457,349.223139516887,314.66891654035,354.359545457441,438.761890337156,355.352197391978,282.026517583152,469.828927458949,250.034718107457,352.518997805792
"Unc93b1",1.4388980291667,0.392485547546902,0.527845261013037,0.627424765033517,0.281993757610846,7.84029268060023,0,0.128975409032612,4.83969310977153,0.098973623727224,0.697922382081862,2.28348528106618,7.46673714587878,4.93966118693586,0,0,1.63341144988218
"Disc1",34.2251599770386,63.9010850245671,105.137653092999,59.6044699422099,132.019023344598,245.883777056261,34.3936975988574,65.1853262247372,53.6453990543972,61.9768299681538,59.942081616222,64.7641549722398,65.702436765426,125.134234975444,115.616068910961,69.8429189819067,59.7683577342144
"Hepacam",17.9102224549477,1.41674202787236,0.419213444082936,1.83488225710675,1.16524991697594,22.8981412635901,0.768527479649392,28.0078248085218,6.20236775389005,8.01947643349535,0.566704589697902,0.661108053411334,3.50732367077528,5.00677801347335,1.73374871793934,0,0.998102952409066
"Txnrd3",313.059190368306,109.607735995295,66.7318996148176,61.89988170353,86.3665607944936,69.3865998806054,108.650903696376,199.827158615587,120.054419957088,91.8846342860852,57.4547956607158,87.2043293200837,111.163319622966,75.0028341611586,127.727029139163,86.4990393591426,70.0209153276876
"Dpt",8.00734395642953,4.98806393240007,5.58165187638022,6.88423593854061,4.81459136348201,3.64169207934793,7.89977483464072,19.6850569731876,6.48090078965579,10.0416846953114,21.0205981678424,6.09516749106396,10.7036925109409,2.84000465227576,6.61081272678476,20.6403477924864,24.3127939999852
"Tbc1d1",26.3912115788543,30.7158494316116,55.9305900071968,47.6651217812296,62.4373555057736,45.5360194258131,77.3302890517181,31.0544915778379,47.9878805854738,40.1655956709503,23.7706151157456,85.5861195625114,40.0523152498585,42.1564917494348,70.2178248695323,53.3523777041291,63.6045101144621
"Zc3h12b",8.53384286491768,56.807085214003,53.3985053498365,72.3579659201584,82.5744692337455,49.3512190078794,59.2418488165473,28.790719116099,73.827511979142,71.8732242697288,96.8002375057162,89.5692620229229,65.4287835076404,59.9871216222471,125.779230866226,90.6719006194858,68.1403100231845
"Pgm1",5.38905565037878,12.6038133878489,25.675546396709,12.7417430197587,9.03019453878264,2.45682934080491,1.49372841144678,7.14040396566974,5.09947772546975,14.9668523200223,13.6854565834378,9.63927779746363,8.82842799142972,0.335959978176699,1.35745615655343,8.07787389148049,22.8770171015985
"Grm8",75.0331924404728,947.401606074102,734.735783929251,888.614305159301,1422.81399475309,1739.37876789981,1014.2719129607,287.932304632257,859.379016963746,1426.42238940613,1203.33952665883,1370.98115093422,1149.06227689546,645.985198134658,501.968836490534,979.117482409305,1455.95698074326
"Ctrc",0.0213617400042971,0,0,0,0,0,0.807011314298626,0.209928792153701,6.16212301104446,0.0520591177093613,0,0.173587157732682,4.09003018283235,0,0.0563280953837436,0.298973772525805,0
"Pnpla6",5.64234983501768,10.7368810080979,41.0904419568639,8.51500614522656,9.1037952616615,20.4978866069744,14.0559821161175,3.55978274658402,37.2542956865913,22.8683193112376,27.0165417883539,21.6893878875079,17.5028632077977,9.2763457001351,3.51081616887922,7.57836592305774,19.5059685803899
"Rela",1.27637909449573,51.1089020053041,48.0834692047879,63.2329693284714,31.4499797628158,18.9522474916252,36.2561683698082,17.6658017851301,49.2996305634482,57.28773476679,56.3813660516534,64.4003058532249,48.7970293794522,71.3594868688896,66.0756864474854,39.316307164132,43.9516865051696
"Col25a1",10.8938423528158,15.2256176641115,47.415511973438,41.4708352370704,104.204122778083,1.82085881462439,1.34438272978976,23.2937751005466,35.8187932590965,22.6809216650787,87.2798525188654,14.0356586108902,74.4057214997663,16.977109179646,208.584834626271,102.16259566756,17.4669456953571
"Tnpo3",1.53785371589043,0.117942794599478,0,0.16740496441096,0.347560731893389,0.0738830944840655,0.171224198225569,0.722103833257984,0.774698084333986,2.24821152440694,6.43818984229262,2.05343385634522,0.420897752999605,1.21871534074131,0.0563280953837436,0.0828042144032963,5.43175192344243
"Mtrr",8.11409130266315,24.0439538684951,41.8014783571699,24.6112074141618,35.9901905621202,17.8153615924558,37.2381083106759,27.3098416887968,16.9352930418822,32.1183021919772,11.7035546821732,28.6540498945084,31.745658540299,21.823844908029,30.4439643622337,40.0235887801212,25.3047154374098
"P2ry13",0,0,2.29655718519253,0,0,0,0.572027140628525,8.16518679694926,0,0,0,0.64953743231598,0,0,0,0,0.67924806152792
"Pias2",32.8729206142641,117.939844102587,85.8364190675882,74.5890708139617,143.267597583969,60.6870237849445,161.584284210254,31.6902181640601,69.5774481503822,77.2677051680611,90.0037794745496,86.148336748255,79.858505090372,76.8854784206183,72.9374457959985,87.8021198008227,106.676234798149
"Dlx2",0,0,0,0,0,0,0,0,0,0,0,0.0307815926568418,0,0,0,0,0
"Krt23",0.501096535656417,1.16252243728178,0,0.11540421857692,0.324507123179346,0.19861225644179,1.20622107365832,0.544754634851623,0.598221315298511,0.663037236007039,0.0974604724688784,0.263614100178973,1.74402287593425,1.08707657789854,1.35587548338467,2.2339357174843,0.502573995495234
"Ncapd2",34.1355775257718,77.316645917318,94.7224564652604,69.0189098240294,47.6379481738092,45.4123508300773,115.741104708564,32.7998791438561,72.0710813134335,110.91028685099,66.1142951172345,75.9788801852401,60.383540570793,71.354008417689,52.8455282042384,63.526879403112,44.3922062815841
"Sos1",17.7954910948783,29.8214274901061,13.1634961693147,36.1994619332953,13.9579679688432,86.0899022932547,38.3445205127463,27.3983551244511,58.6887190319329,38.8031601075803,51.7759674783903,33.2022915158884,24.9570054785494,34.7503160025776,16.2145409754828,31.2414139406156,55.2973496323849
"Gja5",0.207142364251652,0.381039648469683,0.648270706035476,0.191935306176023,0.234562983716757,0.0800043522367617,2.19527314189018,0.386976403994823,0.755422176614512,1.7106940283472,0.469377258597614,1.53385149557585,0.0818788589835088,0.465298719451394,0.705546525451264,0.175443301695943,5.81452950664421
"Sp4",7.22447791363821,40.369992126663,50.7776146885859,43.1552478879029,37.8309974160396,10.2921413810456,38.4515972977125,9.81059357149962,34.8460472145405,16.6899177569881,14.1586937178805,37.4976413792494,21.0382587503001,16.1814745333491,31.0771233437473,24.420737131571,27.2016896525207
"Vapa",131.597966775341,114.747707719873,118.830128172276,97.0060760480623,157.792070033615,194.114044662192,107.502924427634,167.298465950186,156.196945460211,123.460307409655,118.155260334437,75.1570446500183,106.0783179681,68.7523164057178,174.295724588103,76.0532975279764,105.364172222511
"Mstn",10.0374994750297,0.0635294509184371,0,0,3.8674543714388,0,3.26902414279494,36.2276508608036,11.5289353702854,0,3.59455215284624,15.3668470322261,0.823075751776815,0,0.160429952272089,2.83241849783446,0.0402136373613002
"Tnfrsf1a",6.51405004297104,10.4723441297238,7.58278601514412,10.7536520657654,4.46180898057784,13.2739942790567,27.4360455228509,0.209928792153701,3.12606448405837,7.20018393940945,8.92778044858197,13.6785832153154,7.93135935191873,0.170333144377098,6.72052051536664,8.10362581368088,9.54414735791507
"Sart3",62.7754829250133,27.7734946297567,116.984848486868,61.1039340292886,84.3026907573113,98.5914117968182,66.3723529527283,56.7910621819464,69.3328035741547,57.1112725062326,28.0988891623271,30.372804320192,55.4632706780887,41.6341013224015,71.677037219109,39.5310837725948,84.945193356648
"Nop53",17.7504677775716,14.3989498188109,33.7654014589637,22.7349150258862,1.0374696066407,0.312858426745534,2.15437414013407,1.7594743741998,19.7003223995413,14.3892781373517,9.5100589734504,10.6956507913744,6.49721235008352,6.79766813177773,4.9654636627463,10.3974100156795,9.99824437219193
"Id4",2.22510439306714,0.0254391406210569,1.39562720102536,0,0,0.68865970293975,0,0.231002792361754,0.494403354032354,0.233584405898679,0.0967439002245329,0.840358412164994,0.85865606822855,7.49343192197532,3.24950229499017,0.599874626203124,0
"Fbxo41",2.50499129701003,1.7041897007083,0,0.813783625229417,1.32302998291256,7.84241404383807,0.586350001375784,0.416013525431739,0.164801118010785,2.17405910797496,0.323403634384171,1.86544030366896,0.203155576901396,0.691244558177216,0.177693883947632,0.933120592994538,1.32818018039293
"Tfap2e",1.11404556638944,0.0868694676145435,0.113681009269095,0.580543889500333,0.717652530616459,2.2332896865684,0.383485748983115,0.885168738117546,0.186827685895906,0.282328904694547,0.7889072949655,0.0997553068847136,0.0386456552815278,0.982619427565226,0.501928917189405,0.133617011997042,0
"Ppp3ca",85.1794389287609,628.929818457464,580.174917455606,685.522965051886,623.697301458176,544.564868956036,776.538290192584,253.994021020842,573.558818496412,767.047756614568,818.746161919414,818.290439077419,789.367082226163,426.308115131779,618.98056716688,796.223085574004,706.993310084099
"Lrrcc1",4.73582501136711,8.73364560423331,10.0809521939781,6.57330235760204,16.027483748908,11.1596184500387,10.9029420452623,1.85987125223567,8.33616743295397,6.5974335968523,3.83547457015167,9.87516335639243,13.6643221117605,8.95871837920021,22.2669021490724,4.27814344427989,13.5848493604654
"Gspt1",102.363044518819,37.1365995482546,36.8141166861452,65.0651916111193,62.2013983388414,46.749313173228,38.0496906472771,68.3269124011292,68.8897962619273,79.6914594202518,55.1799721545658,55.8512636746751,48.3354341690003,38.7624905506363,70.6454703209038,73.4255341696166,59.6745259985523
"Mrm1",18.2431465113015,3.51019550027957,0,20.4413386650641,26.4709609745546,0,5.23856054836737,36.1944155463196,9.69730121154223,25.3100086848072,10.7154781179578,9.18447401537692,15.3420924535445,1.4159332132622,0.797715343256912,23.4683080225038,1.96077843705831
"Plce1",4.12366113392817,60.1472738201651,81.77711945437,26.3699282158301,16.3268996719329,5.47720876189226,14.4868672479783,19.05258047346,18.446466165368,44.9370644489958,55.251331141315,32.1000832174598,29.7074681418881,56.781157611571,43.8892587691257,12.979712192326,28.1140942591449
"Phc2",1.33270999733753,0.64750429249126,0.989394433716385,0.979024831126766,1.64344581252213,1.81521717089335,0.881547602043831,0.113494804661822,0,1.52800600575375,0.33786140474883,1.06456733736379,0.2873810960715,0,1.19449696044874,1.75443283165621,0.418420793488564
"Efr3a",232.33033554285,120.533183717497,96.7946353438242,92.1795537983414,117.78589074992,88.9257167942981,97.1125615512643,142.770603083963,115.303043896644,105.265215207898,65.9415598961185,108.731830188948,79.5567132178147,108.806141407151,102.525740142685,91.1740217466792,84.1202965984125
"D2hgdh",9.55506556295556,47.8789641551135,1.58599122731654,10.0589169461114,30.6368102139968,64.9884781050723,15.747977979538,1.17209742435058,17.7971067771526,32.5383358396605,17.8809080714964,32.5190818162769,21.6671301918713,33.1035352071484,42.0589437609225,48.7929835623092,28.8907033658795
"Cldnd1",72.6486200628637,245.377420313323,312.757148096579,235.384985807746,252.336975662658,231.144012919704,292.8954726074,87.5848474982697,294.048285671788,392.250557125111,326.045293950157,327.651524426175,289.793638124429,191.298156755431,360.835331894304,362.864459973734,308.038890643602
"Sh3glb2",291.395674857933,79.4300846746482,157.850807725355,212.850333362629,186.332514736344,163.263688002555,136.477269741822,304.795836634819,306.805315423046,164.117731246947,128.999872972174,155.323317727404,143.908731195881,139.227631045859,143.629022241274,163.322989875524,174.813260014673
"Sel1l3",22.5238614187674,93.9931699953114,50.7573360268012,79.4780522045145,71.4028027380459,25.3938960603348,53.3428875338397,63.4959164594811,39.4810662305617,74.3279793531839,93.3916827600265,67.6398257103039,79.9744948368646,125.430594181059,52.8319826032642,104.395247859762,49.8264117225562
"Sulf1",2.17157207030544,0.566746305045275,7.08947591187055,24.5713201951636,54.3251833390829,0.0550397232690778,0.347052242499516,15.360125282194,4.38688597757852,30.2872379864587,3.39419390213285,4.91539254379117,0.523526150141651,5.01667352351934,37.74032636811,0.52329727383139,0.658297930738811
"Ttc17",8.09041795156656,53.0543325897457,57.3437760923797,60.5834461975376,94.0484728120766,81.5850989595991,100.70636981166,12.3417182428881,67.2492521223737,72.216446403149,120.035106998283,82.7567177414213,76.2151401289438,46.3035584807178,80.8508649267464,70.1592727919434,80.6145621179648
"Cnot11",47.0580767694826,18.1488804822222,56.6947612757636,12.3532596171045,30.3027480866709,51.8564333818605,14.0346897969259,32.5748656634407,56.7631605062275,9.60510238696944,17.7975329242141,21.9462592307379,10.7921546262935,0.691244558177216,39.0815989639003,17.5245495286711,15.0114797737619
"Prph",168.74775828921,30.6754699286581,37.9256642080865,66.3986512390805,20.0448970706666,21.2584486961375,23.843688783367,129.340285628825,33.1928044159813,21.1706203597199,16.4120851867016,18.1370080797499,44.2583378609424,26.9546075167571,33.0456687750769,12.4247951251795,37.1325009105529
"Knstrn",9.90165705509384,2.51895061029212,1.23777848468682,0,5.58131416794492,0,4.81782631805342,4.41664900007067,4.73917712930475,5.95180192797341,6.6337296320541,8.72074700521929,10.9220343765451,0,2.50415690045475,2.31956947385947,7.09909397751362
"Mitf",47.6862024123034,165.047964564783,59.0054436478863,212.979522594289,128.474629451578,126.872114283678,130.380905145734,145.35746782531,183.986144686941,242.435454266785,253.177691111564,229.695696570234,153.021088277196,201.800352386976,138.702644371477,211.35360794592,167.952725149691
"Syndig1",15.1524458207528,43.7904091695313,4.37370565931754,67.2845493761184,21.2029823024441,4.92847545684618,26.2855465507014,18.438308377086,44.0722087034663,59.4861527880261,9.80382701358757,31.6544131255023,8.87698687816545,42.5487102448199,65.9230744381651,10.1792908199536,9.05396115279605
"Btbd11",12.0169371174785,198.970098743313,140.155942346535,305.980598554714,256.265370599131,154.993215117683,196.227794032231,111.32193681168,333.208007186031,424.570610675578,447.530449623778,417.482709076933,202.852323978174,562.66219117771,274.314886315232,280.178782891623,342.332454696857
"Msn",40.9750304578341,28.1826955043628,2.6656175968775,5.5566314675829,12.6477427485503,2.56323521018633,25.4608440967315,9.41973692122186,3.46203266138272,3.33586045997589,6.51685682077475,11.8882264708143,9.54207101244108,19.2855767798083,14.9516471542477,7.0112518985866,12.8482232927762
"Psma5",90.6816270582477,32.0260549952457,34.9919560675033,48.9825361807111,78.1098447511864,42.7889192434725,31.4905116427505,148.902682675191,66.1278672057501,41.6587589059551,17.6163833691815,30.1469906146307,36.3622430451851,15.9353804727316,118.572711734296,34.870784240607,23.4059435804354
"Afap1l1",8.48170361893905,0,0.234106454291534,6.43048728067433,1.37404943888896,1.71214113521806,1.8115099506396,0.356998017947004,0.268306556339011,0.0453257893089608,2.50942868073033,0.0207604020409634,0.275754084620801,0,0.344866554780454,0.0646541134240043,0.032118257883852
"Hoxd11",0,0,0,0,0,0,0,0,0,0,0.213474693428993,0,0.0405896045963668,0,0,0.0524848286042316,0
"Neurod2",0.389979979362029,0,0.234106454291534,1.28376817427636,0,0.126924170423622,0,0.128975409032612,0,0,0.230075083231935,0.0309488177118351,0.0419516582651479,0,0.0563280953837436,0.350926499049512,0
"Krt80",0.638244772348829,0.630241897263095,5.27598294221958,10.0974736199829,1.3831279875193,25.8919649901864,18.628500213055,2.62365480158214,36.3838271495028,33.4671741129493,23.8287310774937,33.3155795748639,23.1432896956096,11.811634971295,67.505568210722,22.1394973697165,34.2464343796746
"Tmem79",3.51897945071289,0.567431499475376,0,3.89112259666271,0.627312233686353,0,0.341662000882729,1.40427342675337,1.94501065865841,0.617957918919595,0,0,0.0824022531934415,3.75253446177548,0,0.293771355720951,0.453136132516339
"Gga1",9.70134524021329,2.05621363435407,0.247348608429096,1.50822273417057,0.599085634060124,30.0846293566153,0,0.287908311567465,3.25285105471595,0.441281818649469,1.34324491130733,1.33422557095443,5.48663057401785,4.23662682270936,0,0.0638126867916991,3.04262790367982
"Galns",19.9882505896004,78.9836360165725,49.7581079503185,57.3004006580481,78.6546612768758,66.1137470791816,34.4259598249954,29.0154469956851,51.1121644193075,80.5376620570434,62.9186902611027,83.6101398453193,89.505169382854,138.047136738962,62.9979166889367,46.3247001021305,67.3962992311165
"Hcls1",1.38432844192382,4.02751188897176,0,4.21945986112221,14.7660510734982,0,1.85112665325365,0.139213255774844,28.4570512781677,8.43902106361507,1.69190315179938,4.94887408768622,7.0190742880339,5.35600013603431,9.00821308244773,2.65826388994036,2.47298430172704
"Gmeb2",10.5242949437527,3.8560141442404,10.1005343749499,9.69409523827515,25.4404607196125,0.733911602665085,4.52725153968319,11.1796424705955,6.86878900780336,7.14183859218926,16.0148090904201,15.1117535902365,16.3071497031048,5.72136716383577,4.15788228446493,9.00716644323444,22.3261841311015
"Nipal4",0.570596596927045,2.88802372231635,0,0.138566099507061,0.277375583182164,0,0.0286013570314263,0.161308638916419,0.273160391623937,0.120640577337547,0.244201946741498,0.0867816471920041,0.414207867839155,0,0,0.168220479119602,0.0892596744034735
"Stmn2",1414.43424800612,671.819416030188,717.282914854496,804.085175073463,562.208306627565,759.571641413356,727.779274476715,1291.98199279458,598.524957004165,565.208904220326,459.510556583566,370.18309587987,698.234301851622,599.941403256478,671.432017182,553.060978134562,575.938525602932
"Entpd2",70.4168153299405,37.3588385863012,67.2925874595454,81.6841373661874,46.0225188320381,11.333299543481,42.4065533677636,116.009585051124,172.916292910116,59.660518694429,98.3866420158426,65.6454267362555,70.2675429748841,107.60211169609,57.2195830916731,66.4113291092284,66.4201064512413
"Drd1",1.2250191346504,0,0,0,0,0,0,0,0,0,0,0.455723201209944,0,0,0,0,0
"Sec22b",149.416470869899,52.0395606661151,43.8922731762106,57.0310807119875,47.3928266125127,80.6102338047089,89.1420452179457,85.5547610877532,55.513312434864,38.8072025130605,37.7308215465587,16.9447757152802,71.3198142657602,83.3706022001585,73.8104913160703,53.66537123089,54.8532267528783
"Gfpt2",1.93998406503998,8.36578314388317,8.50008289299787,2.01845414081574,1.45782964843172,2.05370876852646,7.15886018446548,2.49979734270409,21.7008346213242,2.0559763662501,24.6693898890404,2.67107944755737,2.05537167036583,48.1563391847713,2.3932985123091,5.16530325504031,3.77326953664531
"Hdac7",7.51001674029683,80.479003179571,67.3426232173695,62.5651260363133,93.9732532219891,46.6355182095008,67.4342489182208,43.5045940726322,162.930650607233,93.2622106230668,104.996319443521,128.1555733422,106.55122091486,127.65507340295,129.378150908485,68.0383160515421,100.046878251633
"Dhrs7c",0.0439960097379008,0.0393142648664927,0,0.0944145486021548,0,0,0.136478896108859,0.283900566665531,0.0883988840524877,0,0.233336942278041,2.67019766573305,0,0,0.137493898708245,0,0.199606853811317
"Ago4",33.7291959172571,103.134167165555,83.3945186843738,84.0902401965935,102.226987518697,39.9351438753242,149.391032902702,88.2076157668965,129.714647751192,102.595624289107,90.9983934183212,108.364832112483,128.148422195805,137.827403646052,51.084072284411,107.975784464518,101.006875131572
"Map4k3",33.385779974181,288.512475841726,188.504877190485,242.959058655535,222.588091860928,115.297513665531,216.503503639322,158.730944067595,238.644155287798,208.22379235064,213.67432281566,228.102005197479,203.197963417118,283.455940861059,179.956349213356,335.852499443084,238.58921174443
"Rhof",7.45354282459933,3.5616688088303,0,14.6262990979954,5.18641120259264,0.134832672653237,29.0272379414044,3.82270944508845,10.034658762637,9.78014976315606,20.7585160442779,29.6786391203129,8.48938087354703,42.7394507543432,21.0360309623995,9.18007278042456,25.3096043942748
"Shox2",0.0843340793436234,0.340171974342165,0.229655718519253,0,0,0,0,0,0,0,0,0,0.0388699419516287,0.170333144377098,0,0.244915626686599,0
"Cers5",34.8842989816626,139.381469262366,169.712986830036,132.584944525893,290.929699558255,110.720081543874,130.711287841964,70.1278620192312,164.169333807369,226.572155837614,261.850705962742,211.644275687761,185.784955725253,196.730551848452,163.775266868855,184.864922181119,139.255782388093
"Eml1",11.5624228521645,170.759424742391,75.7486421527908,118.573285561733,158.208477912289,107.23492764867,114.644328459432,98.0886559078047,167.460880572497,198.828057339427,215.011607531718,198.428048604883,164.034917892583,113.440731205062,258.016033292884,168.930583146416,186.147374909418
"Slc9a3",9.36734019926415,1.76047473621527,1.82554169929951,5.72744522075535,2.50477440895493,2.16557883390109,2.07887409308693,3.11725589611358,32.3294145884866,13.4516704465195,2.96824606561563,40.4313061030145,1.97309663924799,4.38138291171567,24.2332430334777,2.02417094901053,15.9190191342649
"Tnfrsf8",0.489685215752958,0.169585094671364,0.129578578069474,0.414385404479738,4.09900284081558,5.15511040693988,0.351890165531675,0.878650378022106,0.0746139474359663,0.318429098804237,0.260859948599795,9.5665997539048,0.0667368314469714,0.785733242299512,0.229582641715625,5.47049237520453,5.14781151998965
"Cyp21a1",0.0401803000740076,0.0893029688950615,0.129578578069474,0.151675605921294,0,0,0,0,0,0,0,0.0532778903439092,0.0167972174401477,0,0,0,0
"Panx1",6.96026666933426,3.02809155611008,3.21822406018574,15.5843108076357,33.5785604717528,19.1024106002709,19.987195688657,5.44203963335296,9.18777257648939,36.5217163270274,12.2807131514235,21.5288529909765,30.7400029534539,2.04780805465165,5.28291022870253,18.5163681730617,4.99543630921927
"Nkain2",247.577031814498,2124.35496708994,1995.55659493866,3749.23717124969,2729.80209445792,2329.04183100325,2292.71260748194,572.467497900604,1722.63791349073,2465.10788183258,2206.94302991679,2570.00825218545,1989.01178754052,4652.7142212257,3015.17589154154,2349.86459063159,1662.65131031456
