"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Elfn1",0.000637175354022173,0.624290175930202,0.284,0.154,1,"Med.A1","Elfn1"
"Plekhj1",0.000638898920791015,0.61469984139119,0.257,0.133,1,"Med.A1","Plekhj1"
"Akap11",0.000646244165126442,-0.654291353040706,0.312,0.442,1,"Med.A1","Akap11"
"Rps17",0.000647036691413888,0.508990877100045,0.752,0.671,1,"Med.A1","Rps17"
"Sept10",0.000647405023149834,-2.63518113406357,0.147,0.274,1,"Med.A1","Sept10"
"Creb1",0.000653871296446331,-0.403738752595355,0.413,0.556,1,"Med.A1","Creb1"
"Abcg8",0.000654483868695486,-2.78640318377276,0.037,0.153,1,"Med.A1","Abcg8"
"4930453N24Rik",0.000656888787582309,0.572288485564138,0.413,0.253,1,"Med.A1","4930453N24Rik"
"Procr",0.000662496042992322,1.08981934786611,0.174,0.076,1,"Med.A1","Procr"
"Eda",0.00066380775406773,-1.29509175619087,0.633,0.678,1,"Med.A1","Eda"
"Snrpb2",0.000670263447828281,0.539400521799731,0.385,0.239,1,"Med.A1","Snrpb2"
"Ctso",0.000676491585467719,-1.68361760282048,0.055,0.185,1,"Med.A1","Ctso"
"Zfp507",0.000677912481635408,-0.602930503515697,0.11,0.261,1,"Med.A1","Zfp507"
"Acap2",0.000679863424224536,-0.258639583937288,0.725,0.861,1,"Med.A1","Acap2"
"Nfatc1",0.00068034350982788,0.394255109386361,0.431,0.287,1,"Med.A1","Nfatc1"
"Rcan3",0.000682756541624426,0.817043121779719,0.651,0.475,1,"Med.A1","Rcan3"
"Dut",0.000685980429948418,1.84955016684621,0.257,0.132,1,"Med.A1","Dut"
"Lmbrd1",0.000690148609268879,-0.3851798770018,0.394,0.572,1,"Med.A1","Lmbrd1"
"Ccsap",0.000699051605075001,-1.83308867855233,0.083,0.218,1,"Med.A1","Ccsap"
"Pip4k2a",0.000700544209354669,0.664790210595111,0.817,0.784,1,"Med.A1","Pip4k2a"
"Pigh",0.000705091802055279,-1.50060767484217,0.037,0.157,1,"Med.A1","Pigh"
"Epb42",0.000710132313511604,-2.08005969049768,0.009,0.114,1,"Med.A1","Epb42"
"Cxcl14",0.000720259467622085,-1.06633474275469,0.028,0.146,1,"Med.A1","Cxcl14"
"Rras2",0.000727744272327636,-1.20827213391144,0.193,0.326,1,"Med.A1","Rras2"
"Usp1",0.000731609610917935,-0.821917426424646,0.294,0.442,1,"Med.A1","Usp1"
"Sema3c",0.000732585510827463,-2.1228391545577,0.055,0.18,1,"Med.A1","Sema3c"
"Pald1",0.000732720288588357,0.718414429812089,0.156,0.065,1,"Med.A1","Pald1"
"Exog",0.000734946291228986,-0.369849574088397,0.312,0.476,1,"Med.A1","Exog"
"Slc4a8",0.00073664235293537,0.386256715475565,0.807,0.702,1,"Med.A1","Slc4a8"
"Abraxas1",0.00073897937669848,-0.878920120294149,0.083,0.213,1,"Med.A1","Abraxas1"
"Cox16",0.000739666246183544,-0.678143154693831,0.477,0.583,1,"Med.A1","Cox16"
"Irf7",0.000747220383988823,-2.43553475588463,0.009,0.112,1,"Med.A1","Irf7"
"Me3",0.00075191199005897,-0.327225484806127,0.67,0.868,1,"Med.A1","Me3"
"Mme",0.000752448051278944,-0.731928277903438,0.349,0.197,1,"Med.A1","Mme"
"Dph7",0.000755471165672753,1.03287391170363,0.275,0.153,1,"Med.A1","Dph7"
"Smtn",0.000760008695152915,-0.446150950305333,0.257,0.128,1,"Med.A1","Smtn"
"Mex3b",0.000763972868511388,-0.595428758402719,0.083,0.228,1,"Med.A1","Mex3b"
"Rasef",0.000764764927850171,1.03996139650451,0.229,0.117,1,"Med.A1","Rasef"
"Ttbk2",0.000765285224362862,-0.357858250710042,0.394,0.551,1,"Med.A1","Ttbk2"
"ENSMUSG00000060798",0.000771010752229708,-1.79605760331097,0.073,0.201,1,"Med.A1","ENSMUSG00000060798"
"Tubgcp3",0.000774832492870803,-0.773406443435181,0.358,0.489,1,"Med.A1","Tubgcp3"
"Ncbp3",0.000780768690020462,-0.681188311888362,0.486,0.542,1,"Med.A1","Ncbp3"
"Ar",0.000786425175063943,-2.36132805487227,0.073,0.199,1,"Med.A1","Ar"
"Sez6l",0.000788974983998032,0.582345766297787,0.642,0.531,1,"Med.A1","Sez6l"
"Vwc2",0.000789539493609613,-1.90060595973944,0.174,0.305,1,"Med.A1","Vwc2"
"Nop56",0.000791380803023372,-0.623902323031454,0.229,0.393,1,"Med.A1","Nop56"
"Trat1",0.000794976934509705,-0.524283196447463,0.294,0.461,1,"Med.A1","Trat1"
"Timeless",0.000796830023924158,-0.595877398976425,0.064,0.188,1,"Med.A1","Timeless"
"Smim7",0.000797429258210122,0.694256572619287,0.633,0.518,1,"Med.A1","Smim7"
"Rrp7a",0.000797740905231623,0.819740361488731,0.358,0.212,1,"Med.A1","Rrp7a"
"Tsc2",0.000801283972748567,-1.05627501590589,0.936,0.881,1,"Med.A1","Tsc2"
"Bcl2l13",0.000802490053799062,-0.73419235606239,0.505,0.639,1,"Med.A1","Bcl2l13"
"Ripk2",0.000803027521475248,-1.74424483989578,0.046,0.167,1,"Med.A1","Ripk2"
"Mtm1",0.000803667985488696,-1.21256287402566,0.835,0.808,1,"Med.A1","Mtm1"
"Tmem65",0.000805079613910936,-0.290282385013827,0.615,0.764,1,"Med.A1","Tmem65"
"Senp8",0.000809841334791996,0.724835366080799,0.56,0.43,1,"Med.A1","Senp8"
"9130011E15Rik",0.000810587952267826,-0.868389759504659,0.835,0.803,1,"Med.A1","9130011E15Rik"
"Cep85",0.000810691281493498,-1.3811437100602,0.064,0.194,1,"Med.A1","Cep85"
"Erlin1",0.000813122194716992,-0.862687347019012,0.156,0.316,1,"Med.A1","Erlin1"
"Hdac10",0.000822271103368988,-2.30327888583421,0.028,0.139,1,"Med.A1","Hdac10"
"Tbrg4",0.000824095853607446,0.434130159357232,0.633,0.456,1,"Med.A1","Tbrg4"
"Pdc",0.000825817118797588,-1.92548363329281,0.055,0.176,1,"Med.A1","Pdc"
"Elovl2",0.000827177313168215,-0.57794600860116,0.138,0.284,1,"Med.A1","Elovl2"
"Ergic2",0.000829442542173166,0.605328662595384,0.349,0.205,1,"Med.A1","Ergic2"
"Rnft2",0.000833291693779574,-2.13785493091735,0.22,0.338,1,"Med.A1","Rnft2"
"Hck",0.000842309294171062,1.0027257286611,0.156,0.065,1,"Med.A1","Hck"
"Rsl1d1",0.000849185225167467,-0.451787750575653,0.284,0.456,1,"Med.A1","Rsl1d1"
"Ilf2",0.000851172536484464,0.565346943086291,0.789,0.712,1,"Med.A1","Ilf2"
"Iffo1",0.000851454240552168,-0.303476633501223,0.422,0.546,1,"Med.A1","Iffo1"
"Atpaf1",0.000860089975552883,0.596968469372265,0.404,0.253,1,"Med.A1","Atpaf1"
"Rps19bp1",0.000866173515319681,0.815891345815829,0.312,0.184,1,"Med.A1","Rps19bp1"
"Casp3",0.000869399624865183,-0.931524392345056,0.083,0.218,1,"Med.A1","Casp3"
"Tpst2",0.000869652603956244,0.696489126715663,0.294,0.167,1,"Med.A1","Tpst2"
"Col25a1",0.000869732366679754,-1.39084355684581,0.303,0.427,1,"Med.A1","Col25a1"
"Xylt2",0.000872906068721229,0.279668625614528,0.211,0.103,1,"Med.A1","Xylt2"
"Pomt2",0.000874138225194686,-2.22117962883703,0.128,0.261,1,"Med.A1","Pomt2"
"Mthfr",0.000875099359269983,1.1382765699903,0.33,0.198,1,"Med.A1","Mthfr"
"Kank3",0.000876063064672881,1.02156134221733,0.101,0.032,1,"Med.A1","Kank3"
"Mrpl57",0.000879567322841666,0.903637293575975,0.44,0.315,1,"Med.A1","Mrpl57"
"Mcat",0.000880722286979664,0.778518122775453,0.22,0.107,1,"Med.A1","Mcat"
"Clcn6",0.000885646449750013,0.666827027302626,0.716,0.56,1,"Med.A1","Clcn6"
"Rbpms",0.000887010300142274,0.930159940553644,0.174,0.079,1,"Med.A1","Rbpms"
"Asah1",0.000888885505773616,0.445468592850897,0.761,0.618,1,"Med.A1","Asah1"
"Vti1b",0.000890674522534863,0.698627228564857,0.358,0.213,1,"Med.A1","Vti1b"
"Trmt61a",0.00089627084209599,0.414004118527632,0.486,0.324,1,"Med.A1","Trmt61a"
"Sag",0.000898358520608576,-2.28663415063626,0.046,0.16,1,"Med.A1","Sag"
"Tbx19",0.000899529730023006,-0.451034424423151,0.239,0.115,1,"Med.A1","Tbx19"
"Spag16",0.000900047302539055,-1.21456999351598,0.495,0.576,1,"Med.A1","Spag16"
"6430571L13Rik",0.00090243327275032,-1.62590193295318,0.064,0.192,1,"Med.A1","6430571L13Rik"
"Slc16a6",0.000902808163507729,0.840223370424461,0.202,0.094,1,"Med.A1","Slc16a6"
"Ttpal",0.000903525356671136,0.323498150758174,0.413,0.261,1,"Med.A1","Ttpal"
"Faxc",0.000904114982026126,-1.62040481012089,0.092,0.226,1,"Med.A1","Faxc"
"Rbm38",0.000909117143313746,0.963460090746265,0.44,0.284,1,"Med.A1","Rbm38"
"Atp13a1",0.000911787274786765,-0.608107765510818,0.183,0.344,1,"Med.A1","Atp13a1"
"Crlf3",0.000923860533422905,-0.733731801868035,0.11,0.257,1,"Med.A1","Crlf3"
"Dthd1",0.000926703836355737,-1.72412549872768,0.028,0.139,1,"Med.A1","Dthd1"
"Hpcal4",0.000928574382116159,0.618081463300661,0.257,0.138,1,"Med.A1","Hpcal4"
"Abcg4",0.000938347001943068,0.634160451684243,0.312,0.177,1,"Med.A1","Abcg4"
"Acads",0.000939750234101727,-0.314401683293373,0.248,0.378,1,"Med.A1","Acads"
"Usp33",0.000941210416443163,-0.377263996642277,0.624,0.737,1,"Med.A1","Usp33"
"Lsm12",0.000943766670539474,0.611054487520755,0.459,0.312,1,"Med.A1","Lsm12"
"Bdh2",0.000947793809985894,1.52253163839051,0.156,0.069,1,"Med.A1","Bdh2"
"Tmf1",0.00095600949331168,0.580369885835095,0.716,0.59,1,"Med.A1","Tmf1"
"Urm1",0.000956171105582287,0.680690670862629,0.615,0.499,1,"Med.A1","Urm1"
"Pak4",0.000956186023138529,-1.5868522262283,0.018,0.122,1,"Med.A1","Pak4"
"Hspb1",0.000962567840680228,0.784257546165937,0.193,0.091,1,"Med.A1","Hspb1"
"Prex2",0.000969035010454525,-0.322314603148867,0.422,0.541,1,"Med.A1","Prex2"
"Gstm5",0.000974618681409661,0.363673533994736,0.119,0.044,1,"Med.A1","Gstm5"
"Zfp385c",0.000977629937491091,0.376835341668019,0.45,0.284,1,"Med.A1","Zfp385c"
"Elof1",0.00098300286646859,1.34309786147187,0.101,0.034,1,"Med.A1","Elof1"
"Nme8",0.000997319658032469,-0.451268457604445,0.092,0.226,1,"Med.A1","Nme8"
"Fancc",0.00100196623079859,-0.847899971603118,0.156,0.302,1,"Med.A1","Fancc"
"Ppp6c",0.00100392384651683,0.37356100088393,0.394,0.249,1,"Med.A1","Ppp6c"
"Setd4",0.00100586863249182,-1.55302517749949,0.028,0.138,1,"Med.A1","Setd4"
"Ankrd6",0.00100721227258283,-0.786004401265805,0.22,0.365,1,"Med.A1","Ankrd6"
"Spata20",0.00100849177981607,0.880840456599854,0.422,0.295,1,"Med.A1","Spata20"
"Dner",0.00101433892270251,-0.385887272660893,0.872,0.924,1,"Med.A1","Dner"
"Nipsnap2",0.00102107566103242,-0.271684334629458,0.881,0.897,1,"Med.A1","Nipsnap2"
"Sdc2",0.00103553977064337,0.461026960587447,0.798,0.69,1,"Med.A1","Sdc2"
"Nhp2",0.00103722231851361,0.644990799062038,0.321,0.183,1,"Med.A1","Nhp2"
"Pik3r6",0.00105391617666151,1.19641006638361,0.202,0.1,1,"Med.A1","Pik3r6"
"Slc7a2",0.00105404910534169,-0.543054234230627,0.275,0.145,1,"Med.A1","Slc7a2"
"Tedc2",0.00105688805823978,-2.21508046375494,0.046,0.162,1,"Med.A1","Tedc2"
"Slitrk6",0.00105881715827678,-1.57636199921122,0.073,0.201,1,"Med.A1","Slitrk6"
"Ptprc",0.0010595398947749,-1.13895643047075,0.083,0.216,1,"Med.A1","Ptprc"
"Zfp64",0.00106276878196535,0.818149165404186,0.495,0.378,1,"Med.A1","Zfp64"
"Aox1",0.00106518582055273,-0.44738974380566,0.413,0.254,1,"Med.A1","Aox1"
"Plch2",0.00106671509727066,-1.44695768263864,0.78,0.739,1,"Med.A1","Plch2"
"Syt4",0.00107054453590122,-0.392507365959553,0.45,0.632,1,"Med.A1","Syt4"
"Stk38l",0.00107073728537058,-1.22248696370153,0.514,0.572,1,"Med.A1","Stk38l"
"Adss",0.00107412960623348,0.761826757774243,0.78,0.754,1,"Med.A1","Adss"
"Smyd5",0.00107549059851468,-1.14838355259351,0.128,0.272,1,"Med.A1","Smyd5"
"Itpka",0.00108689757737766,1.98642217451816,0.468,0.324,1,"Med.A1","Itpka"
"Chaf1b",0.00109187110911205,-2.06637563099051,0.064,0.187,1,"Med.A1","Chaf1b"
"Foxo1",0.00109197412452566,-1.41939768460672,0.394,0.219,1,"Med.A1","Foxo1"
"Mindy3",0.00109319029916534,0.480235448446291,0.862,0.806,1,"Med.A1","Mindy3"
"Gprc5b",0.00109319392433443,0.279144150293072,0.55,0.371,1,"Med.A1","Gprc5b"
"Fam210a",0.00109441738573735,0.463913583757717,0.486,0.344,1,"Med.A1","Fam210a"
"Pla2g7",0.00109517774732806,-1.06073488246245,0.385,0.515,1,"Med.A1","Pla2g7"
"Pptc7",0.00109555436635211,-1.11885852251073,0.211,0.355,1,"Med.A1","Pptc7"
"Lrrk2",0.00109737364962671,-2.08549854075536,0.312,0.409,1,"Med.A1","Lrrk2"
"Plekha3",0.00110115573066137,-1.13261318856357,0.174,0.333,1,"Med.A1","Plekha3"
"Endov",0.00110222999810715,-0.547019902243078,0.119,0.256,1,"Med.A1","Endov"
"Tas1r1",0.00110226184075392,-0.78546219574179,0.028,0.138,1,"Med.A1","Tas1r1"
"Ppm1m",0.0011059963363315,1.04444865938606,0.193,0.091,1,"Med.A1","Ppm1m"
"Syngr3",0.00111633355408863,0.534108887683813,0.67,0.57,1,"Med.A1","Syngr3"
"Trim62",0.00111931247262314,1.15069083242803,0.211,0.107,1,"Med.A1","Trim62"
"Slf2",0.00112711764369837,-1.92923002725314,0.44,0.504,1,"Med.A1","Slf2"
"Itpkb",0.00113319255248161,-1.2522932045219,0.119,0.253,1,"Med.A1","Itpkb"
"Sufu",0.0011334485050221,-0.902509959399482,0.67,0.687,1,"Med.A1","Sufu"
"Cebpg",0.00113445205905425,0.458669553147641,0.083,0.23,1,"Med.A1","Cebpg"
"Sptlc1",0.00113590168476076,0.436598689012285,0.716,0.85,1,"Med.A1","Sptlc1"
"Lta4h",0.00114116749662557,0.902917822709784,0.44,0.309,1,"Med.A1","Lta4h"
"Auh",0.00114285104878816,-0.260916037954496,0.945,0.956,1,"Med.A1","Auh"
"Zbtb41",0.00115890710811803,-1.96002580164651,0.037,0.15,1,"Med.A1","Zbtb41"
"Adcyap1",0.00116027232232353,-1.19634667399934,0.156,0.302,1,"Med.A1","Adcyap1"
"Pcdh12",0.0011666187045649,-1.08128300197314,0.083,0.212,1,"Med.A1","Pcdh12"
"Kat6a",0.00116681673130711,-0.671897742565784,0.651,0.701,1,"Med.A1","Kat6a"
"Bbs2",0.00117201682324139,-0.777714428907005,0.376,0.517,1,"Med.A1","Bbs2"
"Zfp523",0.0011720866883053,-1.2100841518836,0.138,0.27,1,"Med.A1","Zfp523"
"Snx6",0.00117445707946305,0.593134956133228,0.688,0.524,1,"Med.A1","Snx6"
"BC016579",0.00117645675319296,-0.297352149990248,0.156,0.065,1,"Med.A1","BC016579"
"Tmem40",0.00117808558229118,-1.84823868130101,0.064,0.185,1,"Med.A1","Tmem40"
"Gtf3a",0.00118264734940366,-0.702448835120239,0.156,0.315,1,"Med.A1","Gtf3a"
"Qtrt2",0.00118406424938711,-1.29565480582971,0.147,0.287,1,"Med.A1","Qtrt2"
"Nfkbie",0.00118678018261662,1.30016092676235,0.138,0.056,1,"Med.A1","Nfkbie"
"Npc2",0.00119802154947838,1.5473543827436,0.156,0.069,1,"Med.A1","Npc2"
"Ttc9",0.00119930377052663,0.54061997043466,0.807,0.764,1,"Med.A1","Ttc9"
"Pcdh1",0.00120283389054385,-2.06596353203019,0.211,0.336,1,"Med.A1","Pcdh1"
"Syncrip",0.00121229901046683,0.587998536606508,0.569,0.427,1,"Med.A1","Syncrip"
"Hk3",0.00121521307433007,-1.86284370731018,0.055,0.171,1,"Med.A1","Hk3"
"Pfdn1",0.00122939486914772,0.268181172731257,0.936,0.927,1,"Med.A1","Pfdn1"
"Mbp",0.0012364137323454,1.16120400802031,0.78,0.69,1,"Med.A1","Mbp"
"Dhx29",0.00123706044917563,-0.469896101237819,0.569,0.68,1,"Med.A1","Dhx29"
"Mip",0.00124148966724956,-0.438732904792424,0.018,0.122,1,"Med.A1","Mip"
"Plrg1",0.00124432986144357,0.801988801975291,0.716,0.598,1,"Med.A1","Plrg1"
"Impad1",0.00125110449593381,-0.415343720678821,0.349,0.513,1,"Med.A1","Impad1"
"Dalrd3",0.00125533065919928,-0.296616293329744,0.138,0.294,1,"Med.A1","Dalrd3"
"Txnl4a",0.00125657694845113,0.673095576673804,0.624,0.499,1,"Med.A1","Txnl4a"
"Szrd1",0.00126284725769192,0.786097019318441,0.459,0.31,1,"Med.A1","Szrd1"
"Notch2",0.00126956702240829,-2.12355918117557,0.661,0.626,1,"Med.A1","Notch2"
"Zfp800",0.00126992495761687,-1.04608398721854,0.064,0.187,1,"Med.A1","Zfp800"
"Slc25a43",0.00127313130962044,-0.749083027704516,0.266,0.399,1,"Med.A1","Slc25a43"
"Map2k5",0.00127384507608946,-0.338588522290046,0.881,0.934,1,"Med.A1","Map2k5"
"Pkd1",0.00127493718326645,-1.97647559679824,0.587,0.608,1,"Med.A1","Pkd1"
"1110034G24Rik",0.00127617610080777,-0.972404982043146,0.569,0.36,1,"Med.A1","1110034G24Rik"
"Nsmaf",0.00127637976365244,-0.787062766446345,0.229,0.383,1,"Med.A1","Nsmaf"
"Nudt5",0.00128202774728189,-1.67410813526911,0.046,0.16,1,"Med.A1","Nudt5"
"Trip11",0.00128215660786255,0.423540838520537,0.936,0.743,1,"Med.A1","Trip11"
"Dcaf15",0.00128227458550482,-0.477276025213445,0.11,0.246,1,"Med.A1","Dcaf15"
"Cacna1e",0.00128671138797924,-2.30014405725169,0.339,0.434,1,"Med.A1","Cacna1e"
"Plagl1",0.00128954117870878,-1.99882380610707,0.11,0.239,1,"Med.A1","Plagl1"
"Als2",0.00128986372870809,-0.461131253421742,0.376,0.493,1,"Med.A1","Als2"
"Rab31",0.00129029514036637,-1.0067622375526,0.431,0.553,1,"Med.A1","Rab31"
"Rps2",0.001291005704159,0.597124697655831,0.661,0.515,1,"Med.A1","Rps2"
"Pik3cb",0.00129525021249357,-0.471359786360497,0.633,0.687,1,"Med.A1","Pik3cb"
"Tmem104",0.00130244233401304,-0.775695083265746,0.394,0.521,1,"Med.A1","Tmem104"
"Pqlc1",0.00130395801523848,-0.425050020772319,0.927,0.91,1,"Med.A1","Pqlc1"
"Dusp23",0.00130591812865585,1.13125933985544,0.257,0.14,1,"Med.A1","Dusp23"
"B3gnt2",0.00131092930877837,0.513228153826621,0.706,0.567,1,"Med.A1","B3gnt2"
"Map7d3",0.00131481011955594,-0.300050669516692,0.835,0.931,1,"Med.A1","Map7d3"
"Mocs1",0.00131909495732919,-2.23326665321017,0.092,0.211,1,"Med.A1","Mocs1"
"Atg13",0.0013202132627533,-1.0197235450989,0.229,0.367,1,"Med.A1","Atg13"
"Tbc1d1",0.00132131893482039,-0.697149986676759,0.56,0.676,1,"Med.A1","Tbc1d1"
"Epm2a",0.00132426278404238,-1.09102251297029,0.229,0.361,1,"Med.A1","Epm2a"
"Sept8",0.00132738851341262,0.74179639893134,0.606,0.485,1,"Med.A1","Sept8"
"Tmod2",0.00133633519094682,0.443561826218066,0.954,0.917,1,"Med.A1","Tmod2"
"Upb1",0.00134968807723762,0.336677509680328,0.239,0.122,1,"Med.A1","Upb1"
"Pex10",0.00135467529978762,0.696242889527754,0.725,0.638,1,"Med.A1","Pex10"
"Gcnt7",0.0013555490412127,0.879739949941552,0.294,0.169,1,"Med.A1","Gcnt7"
"Cutc",0.00136632237339068,-0.696153284363291,0.312,0.468,1,"Med.A1","Cutc"
"Cab39l",0.00139064598948952,-0.501478729033762,0.771,0.838,1,"Med.A1","Cab39l"
"Tmem259",0.00139115074060796,0.869813933098234,0.257,0.136,1,"Med.A1","Tmem259"
"Plpp7",0.00139309775101712,0.734313508587775,0.312,0.181,1,"Med.A1","Plpp7"
"Foxk1",0.0013988352269341,-0.747605298877877,0.587,0.386,1,"Med.A1","Foxk1"
"Csnk1g1",0.00139984200627639,-0.459910387580402,0.761,0.747,1,"Med.A1","Csnk1g1"
"Med13",0.00140130831983113,-1.70481690763186,0.817,0.742,1,"Med.A1","Med13"
"Ppp4r3b",0.00140753957905043,-0.445944401944069,0.358,0.51,1,"Med.A1","Ppp4r3b"
"Dnajc27",0.0014078443488435,0.952312888538916,0.349,0.218,1,"Med.A1","Dnajc27"
"Scamp3",0.00140989203251262,0.617403066113808,0.459,0.323,1,"Med.A1","Scamp3"
"Srgap3",0.00141263295462342,-0.337042820076607,0.569,0.726,1,"Med.A1","Srgap3"
"Phf5a",0.00142396286796996,0.602352292439926,0.45,0.303,1,"Med.A1","Phf5a"
"Klf9",0.00142615625037802,-1.3904950745309,0.037,0.149,1,"Med.A1","Klf9"
"Nudt6",0.00142770002399629,-0.867887987774285,0.174,0.327,1,"Med.A1","Nudt6"
"Commd3",0.0014321869771976,0.66137318018142,0.431,0.296,1,"Med.A1","Commd3"
"Bcr",0.001435285010744,-1.56644971498036,0.78,0.739,1,"Med.A1","Bcr"
"Xrcc3",0.00143723233072648,-0.968786458624402,0.275,0.406,1,"Med.A1","Xrcc3"
"Lsm5",0.00144098292954363,0.499233603835296,0.495,0.347,1,"Med.A1","Lsm5"
"Mrps15",0.00144109758244136,0.53968103438904,0.413,0.272,1,"Med.A1","Mrps15"
"Spc25",0.00145539770223416,-1.76082304658835,0.037,0.145,1,"Med.A1","Spc25"
"Usp37",0.00146108588478422,-0.947210611637289,0.183,0.309,1,"Med.A1","Usp37"
"Rnf122",0.00146733467230684,-0.632351652519755,0.119,0.044,1,"Med.A1","Rnf122"
"Orc6",0.0014678676044758,1.26737118214941,0.248,0.143,1,"Med.A1","Orc6"
"Ncf1",0.00147124918873515,-2.76959905586367,0.018,0.117,1,"Med.A1","Ncf1"
"Il15",0.00148832697938271,-2.49420329453794,0.174,0.294,1,"Med.A1","Il15"
"Etfrf1",0.00149187988734799,0.711345760241612,0.789,0.646,1,"Med.A1","Etfrf1"
"Ydjc",0.00149685153038639,-1.95842402825834,0.174,0.299,1,"Med.A1","Ydjc"
"Rragb",0.00150652587076125,0.379966301737042,0.45,0.309,1,"Med.A1","Rragb"
"Megf11",0.00151049626842059,-0.617870587442905,0.642,0.461,1,"Med.A1","Megf11"
"Taok3",0.00151724132275164,-0.293037123516105,0.661,0.723,1,"Med.A1","Taok3"
"Aste1",0.00152201994255463,-2.27777898857363,0.018,0.117,1,"Med.A1","Aste1"
"Tubgcp5",0.00152437154320062,-0.636542187995514,0.514,0.64,1,"Med.A1","Tubgcp5"
"Ano1",0.00153330897817432,-1.94996206035049,0.45,0.507,1,"Med.A1","Ano1"
"Sh2d4b",0.00153750511929872,-1.19196834930316,0.165,0.305,1,"Med.A1","Sh2d4b"
"Rgs10",0.00153763077953783,-2.26354381615824,0.073,0.191,1,"Med.A1","Rgs10"
"Jade1",0.00153982519548625,-2.08625627278142,0.385,0.462,1,"Med.A1","Jade1"
"Ltn1",0.00154255138571241,-0.348104367069883,0.45,0.598,1,"Med.A1","Ltn1"
"Ano8",0.00154882192408141,0.69419145432858,0.202,0.1,1,"Med.A1","Ano8"
"Nlk",0.00156578133469793,-0.608726237917728,0.596,0.718,1,"Med.A1","Nlk"
"Gorasp1",0.00157983711035313,0.910309853359411,0.248,0.136,1,"Med.A1","Gorasp1"
"Yeats2",0.0015808301402006,-1.04471016409079,0.44,0.534,1,"Med.A1","Yeats2"
"Cdkl1",0.00158489468068207,-1.06884119635359,0.101,0.23,1,"Med.A1","Cdkl1"
"BC005537",0.0015875082673296,0.621482424753176,0.532,0.374,1,"Med.A1","BC005537"
"Rac1",0.00160585930543633,-1.3384730660294,0.22,0.362,1,"Med.A1","Rac1"
"Gga1",0.00161065932733714,1.05603594539449,0.138,0.056,1,"Med.A1","Gga1"
"Zrsr1",0.00161962348104827,-1.03597720254078,0.101,0.236,1,"Med.A1","Zrsr1"
"Myl1",0.00162620480966925,2.08689019825586,0.294,0.167,1,"Med.A1","Myl1"
"Bpgm",0.00162714129922123,0.910285524391828,0.394,0.272,1,"Med.A1","Bpgm"
"Tmem126a",0.00162950659366068,0.698346000540856,0.431,0.306,1,"Med.A1","Tmem126a"
"Tpra1",0.0016383313422453,0.711999230913472,0.44,0.284,1,"Med.A1","Tpra1"
"Plcg2",0.00164106164229127,-0.919544316171611,0.183,0.303,1,"Med.A1","Plcg2"
"Phf6",0.00164256128066267,-0.716653825820887,0.431,0.549,1,"Med.A1","Phf6"
"Hras",0.00164954903975845,0.383045273936618,0.633,0.494,1,"Med.A1","Hras"
"Rpap1",0.0016611851894749,-1.08085769433837,0.33,0.449,1,"Med.A1","Rpap1"
"Cfap99",0.00167592627770943,-1.08811783931178,0.486,0.551,1,"Med.A1","Cfap99"
"Tedc1",0.00169390349283591,-0.581827461700916,0.44,0.285,1,"Med.A1","Tedc1"
"Herpud2",0.00169796855385616,-0.408488890659658,0.312,0.472,1,"Med.A1","Herpud2"
"Cars2",0.00170224133601669,-0.284372440559347,0.312,0.493,1,"Med.A1","Cars2"
"Smc3",0.00170410545366912,-0.324632756475217,0.642,0.795,1,"Med.A1","Smc3"
"Rdh10",0.00171367300937655,-1.27576515179769,0.156,0.288,1,"Med.A1","Rdh10"
"Ubald1",0.00171714436821528,0.875913486969175,0.193,0.097,1,"Med.A1","Ubald1"
"Rnf115",0.00171785039570624,-1.38668146648066,0.064,0.178,1,"Med.A1","Rnf115"
"Dlgap5",0.00173813855679355,0.299649921750577,0.468,0.313,1,"Med.A1","Dlgap5"
"Bicdl1",0.00174234756416281,-1.73384532836782,0.413,0.48,1,"Med.A1","Bicdl1"
"Rnf146",0.0017566593530465,-1.56471561503842,0.119,0.253,1,"Med.A1","Rnf146"
"Sp4",0.00176550885602206,-1.31026407131461,0.156,0.282,1,"Med.A1","Sp4"
"Gba2",0.00176593039832499,0.878249167376208,0.624,0.534,1,"Med.A1","Gba2"
"Inpp5a",0.00177279997453752,-0.306962644114999,0.881,0.913,1,"Med.A1","Inpp5a"
"Ube2s",0.00177925834707145,0.569366439413244,0.119,0.046,1,"Med.A1","Ube2s"
"Fam76b",0.00178303556805532,-0.276581480676312,0.046,0.163,1,"Med.A1","Fam76b"
"Cln6",0.00179386518060909,1.00695210315269,0.303,0.181,1,"Med.A1","Cln6"
