"","RNA.Med.A1","RNA.MedL.A1","RNA.MedL.A2","RNA.IntA.A1","RNA.IntP.A1","RNA.IntP.A2","RNA.Lat.A1","RNA.Med.B1","RNA.MedL.Bgly","RNA.MedDL.B1","RNA.IntA.B1","RNA.IntA.B2","RNA.IntP.B1","RNA.Lat.B1","RNA.Lat.B2"
"Sgk3",291.726489415274,233.486812600323,245.547199179682,293.133936426604,198.778186826694,209.552992794464,225.495808948906,238.74582490608,236.675964154845,276.332745276628,266.815585289104,249.980419721414,235.446427228954,239.071020178448,226.490345298426
"Snord87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcf24",0,0.017416088501874,0.0456242954848372,0,0,0,0.422680738801909,0.0670776963325022,0,0.00615395400899088,0.723892260836877,0.566503584479501,0.133164032101226,0.166386445792118,0.6817161520185
"Ppp1r42",0.605151775439706,2.12182773168852,2.58347980758882,3.23130501626517,4.38958551321723,0.10395446355043,0.570505327708646,0.491236314650539,1.70618745299331,10.9939786870279,1.07988981670333,1.01347255419754,0.442341101507739,2.39319107177982,7.71272070378837
"Cops5",76.6502632340028,70.8110174987442,81.1346097251071,94.3174805164933,107.276033291872,76.5713281815228,57.257536493382,59.8217352332828,57.8983522615817,75.1421390004386,87.5060743052399,62.2109222206319,78.4774777899899,58.6929950927462,57.5299705014245
"Arfgef1",258.166918574981,223.672920556013,226.894714122805,163.190759758077,228.835226738447,172.572045382451,196.024770251947,161.744653081559,194.551548525955,174.257269907627,188.052272998811,181.027771565274,200.982792165585,182.276566820721,144.857986662279
"Cpa6",45.3156299334051,56.0591115894537,8.71030635988923,0.481386959590217,37.6560273513317,58.9986705072687,1.65747693221317,5.63949349485997,26.2554822204781,20.8896473517994,1.13554600840149,0.556094766915935,1.69530996588464,2.573219560557,17.1304593941367
"Prex2",236.513353303963,132.587677558333,169.249375593993,152.425801853481,199.370250169875,324.107726404604,151.978609838921,53.5496534158731,25.762038925492,65.3239244387074,24.6222466689188,21.8755120478676,97.5496547719415,21.5202079973067,32.217209143548
"A830018L16Rik",239.155812532628,344.680259229754,183.432383706886,634.146082960949,340.495504245129,663.997716464362,645.167328119959,201.347797468613,263.507277230551,260.941263762321,138.35700457805,173.638241743667,462.525470128713,317.744302719791,332.389849068588
"Sulf1",0.747931552737949,0.835335253924564,0.665116555453079,72.5592287851002,105.340077488511,220.994348017442,359.742761723904,1.7972393280589,14.5372568944014,3.31363574510927,1.44983825994864,7.954407692597,39.7547887905616,28.6826897087752,11.8172158371287
"Slco5a1",15.3061090342771,7.62986989056927,8.73537331864063,34.7009180208199,22.434442657736,30.8042076859417,6.8876217838162,14.295698470358,11.541169313861,9.24930572847168,16.3762975782522,27.2114660445222,7.36297044220934,13.05217993657,16.502114986903
"Prdm14",0.132492845142698,0.0825936804201268,0.162248510944541,0.0785898665182943,0.0605969418695045,0.101976895814906,0.109298717335424,0.356608970020591,0.270639705401065,0.156454604501447,0.109494376021523,0.0398333695002127,0.116170420122968,0.84241231826121,0.506825542828139
"Ncoa2",399.574723027176,319.260227427728,341.092917113616,354.487863168458,353.881419929859,281.328990933617,324.250646534884,285.245239066927,253.786374757509,272.199806628539,323.245915647835,281.653766836583,324.157133871974,324.939034742393,396.376594509344
"Lactb2",86.0208074406611,71.0822386091479,32.7556729350024,51.4052045908068,53.3198917688714,57.2384224592247,96.7015041125821,103.600869572199,58.7486494317668,72.0038392963683,68.7216387458941,81.6872917797576,67.409415960927,87.0428349865764,103.210553925102
"Xkr9",0,0.0503948863132721,0.052950442247037,0.065576534735849,0.0178721877735367,0.0405306845847229,0.0320774251527816,0,0.72238384356749,0.0308312709611446,0.0149832525845234,0.055960346150053,0.0813393194261265,0.406463490365766,0.0114507997209898
"Eya1",0.245738612972676,0.519516885555594,0.236537227544073,0.259188955960056,0.0822831714291354,0.154940375003135,0.171334721141047,0.518019121782676,12.4270389691031,1.17312473510215,1.41381856083013,3.10029222436787,0.130376836292393,0.878509174980012,0.291006127631634
"Msc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trpa1",0.0370649029564684,0.0325076411151854,0.0673914457187515,0.0944912778082598,0.0102103340036111,0.0401398934554243,0.11926889973435,0.094377445006383,0.0835290798760875,0.075125093930347,0.0607269265506844,0.0507459988053075,0.0956773574245978,0.070744949376337,3.1147493752984
"Terf1",25.2473181360052,45.7227864380916,53.0696269954513,17.7542469005912,58.4488803651256,54.6350503340168,32.3652824795688,29.0297180680298,41.3729786919298,69.9448740116447,41.3438488705161,51.4351526905939,39.9783219365921,46.9439776944752,50.6081386192239
"Sbspon",8.18918192111581,6.98733311827469,0.70426710713478,0.263540429533098,1.90855756413405,3.33895079737495,3.48793637447949,2.86148568937732,5.44523715611833,2.62542038031947,4.10887157104044,0.612511524406984,4.71663179157172,0.930885065089274,14.9839440127533
"Rpl7",50.0793404980062,32.4705853534155,41.5869638971086,31.304211869499,39.6523668172858,35.2411943779019,20.0578892231921,22.355769402475,22.9010891765183,37.8266953627427,30.0822999494427,32.4322260621641,24.5054629862021,18.7956543355457,25.528191164049
"Rdh10",19.7681433212561,39.0421640172409,47.3545727406797,24.1633197714599,28.7380172284955,10.7198785253992,24.6184990036772,46.9075866049024,34.4632081915658,29.49500899971,39.2556062669386,44.4604522553768,46.4909229445258,44.7333979951381,42.0070074165287
"Stau2",768.187372138178,635.560116573524,678.346797507153,573.891321927245,679.650036074085,831.487424289597,665.154304175994,660.247641356741,600.218215518695,640.273360325589,598.313242738266,608.831925276804,643.140566782885,589.456556066139,547.671710920716
"Eloc",38.0304209202169,56.0929682502058,63.3189262331318,53.9756111771317,46.652310681645,55.6901359060822,42.9670963717639,37.3619133145523,65.4864158630561,32.4906006400984,59.5565544923174,53.7264252598615,37.8693149014029,44.5795531492373,46.0228309169358
"Tmem70",41.6265702314445,57.987180053514,63.4668684309359,48.9860004754135,64.5798093548541,48.1728256704063,37.2383958958345,35.5940363408265,32.5830350763485,28.0840196316448,38.8473616422224,57.6989759457553,49.7760752467741,23.5223819975154,22.9583629190009
"Ly96",8.79292818799623,17.7263839856251,21.1724226207595,10.404697210868,0.582493476976095,5.21441196937453,10.2419842887253,24.3885001750069,13.597526008482,22.5424009574503,28.7746873600845,11.8119142932808,26.913334549991,20.468896109096,11.7672149569308
"Jph1",0.0181013943592767,0.0121378643883992,0,0,0.0272603045041438,1.10387793230732,0.00596495326307012,0,0.0296940022409342,0,0.0148308345442028,0.0152460350697897,0.03198951944119,0.624012870367288,0.0105612823052728
"Gdap1",267.142503783037,194.909612060828,208.984767976581,162.915568453263,156.807890252873,203.895053806778,235.801939720609,196.70338530458,184.149393105939,221.925994279945,222.537225872793,218.014601839569,199.764303652573,210.823121090811,221.39285610345
"Pi15",0.60778024953153,1.0175811327505,0.337265415374861,0.265116716248415,0.323272459004298,0.667909031985874,0.436970299861892,1.0145070087154,3.22430217505992,0.430836185350333,2.23837222956237,0.379382941351939,0.512039547131569,2.07909683743537,0.661420720888011
"Crispld1",2.13035474758317,11.7697816438033,3.86743567479973,6.93699719360117,16.082456550407,5.51075172981596,10.5008095674155,21.9701081952307,14.397374983994,83.7117598231688,10.747552972887,11.06150876777,20.9227307147113,9.18840195320806,12.8541861069708
"Tfap2d",0.505435850124887,0.419780651370208,0.386838987708559,2.7589131941293,0.538460837777921,0.358410623892142,0.446230750653427,0.452708339061458,0.764310917053843,0.611856822748957,0.296530178231492,0.468689591628829,0.524044139051477,0.495740538860469,0.595461654776318
"Tfap2b",0.0128784168242813,0.0462302253056705,0.0853429586057982,0.056689982744854,0.0117157090641483,0.0236594030056403,7.44535641452703,0.0371780060230992,9.087672930156,0.0995362703565413,0.0754431831528584,0.0213177753166297,0.0134819048975854,0.0491958131598454,0.036596433779231
"Mir206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mir133b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcm3",0.0208740612360626,0.00354773469582996,0.0829873590335226,0.00883795789791293,0.0177256940165351,0.00570236223777117,0.00393033373407016,0.579487780248234,0,0.0071833804390689,0.0053873505010236,0,0.022045048087694,0.00985149140018847,0
"Paqr8",7.38144487091911,15.0307609414866,7.6458300849626,37.5239623271006,34.8657797463872,30.6354466868344,28.7486421305885,39.0472548996756,46.2921951370054,29.1285144641947,20.8360389973435,25.462097614903,37.1134334676395,30.9733384818592,37.9291937013558
"Efhc1",0.769434897926952,1.1484188079648,0.799469072113069,0.100145264931263,0.446816809142732,0.709707721956347,3.53161570362418,1.18120690688583,3.49997446829415,2.23792376824207,3.68378668144083,0.151325892916364,1.87137703111051,1.93976951541642,1.96602702660975
"Tram2",0.124023311849931,4.92491390457696,2.99981248042153,7.78481340585404,0.845024065037094,2.6036831045686,3.2712531434998,10.9546018663298,7.38972050125781,7.87134794899956,1.72586100213412,2.0160773933774,17.6579035848871,7.93476573144019,12.1692899878155
"Tmem14a",32.5289600880254,25.0404463053114,46.2193154287151,54.3532232298386,35.2718756675404,40.4216154366149,25.3864436269875,33.7282706717479,23.632595163186,39.7269760566124,28.6162212833783,37.3982629987681,25.1034594761259,19.472311764725,9.0481719639948
"Kcnq5",49.511364142704,304.385188838856,133.993077585374,244.159092059414,110.077409000245,595.339618614408,66.9434433886507,24.4235574395368,32.8410505419819,84.2314227293776,11.5215877296291,25.6580353472942,79.9122695215822,3.49957262112715,18.1273664704309
"Mir30c-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ogfrl1",97.3379700185213,35.5542919331705,73.786991092971,66.9435198862115,65.1550293533774,64.1187602329441,55.815444599023,44.5375561120348,45.4012913956084,57.1195109277214,56.1663181225003,57.757268706802,54.2292014936118,40.6360009473298,77.9760485778734
"B3gat2",12.8317271607046,26.2388893093123,45.9324625630261,18.2281148819823,20.9423510677754,21.5388815686878,5.33025334863854,5.71655365477794,25.432639051573,17.122696891809,24.5774406536166,14.9268074665756,24.5228746704875,16.3603461162794,19.0217229517768
"Smap1",179.861961827491,155.035415208852,155.966101115703,167.283249680355,134.132589067321,157.005405616348,144.67678099013,173.59004735109,132.47584499783,128.276171787591,135.992193150787,137.560262419459,148.101363950918,152.563633675595,169.864494600894
"Sdhaf4",38.3267279575759,18.8731964803283,13.2943063534476,22.1137908044049,16.7631638181456,22.7396745294042,19.5514168082531,18.1476561149788,20.0571405029858,20.8719951192472,16.1061422303411,16.4279611242895,12.4173047905728,11.1556080204694,10.3387647910097
"Fam135a",120.470312919789,118.378276738067,122.304311919057,123.397064594941,72.9228384815187,142.985476473032,166.917400293696,115.051199638979,125.693861748292,134.270410900041,141.985720193915,145.66847679923,122.199431377969,124.878272877027,102.36978319707
"Col9a1",0.319847753898273,3.66336538750076,0.222799933774214,0.377173130584808,0.183815229156837,7.50354424093789,0.225136777597831,0.390650816521736,0.283767281083531,0.33937038343837,0.28469016865839,0.181107410355499,0.313735507453544,0.241915797662433,0.196451959563193
"Lmbrd1",159.844153529266,182.818960301059,179.728089360284,124.475415214878,171.430556016826,197.630279455439,109.61795177075,176.398447034257,139.336617687838,175.129706091346,158.634822266732,169.423360896824,139.762719598993,154.327670009183,152.801076191429
"Adgrb3",2588.26034480638,2415.93226701963,2651.64454432699,622.506777430305,2104.72906292704,2842.61116319022,1020.98290937878,2777.24920575848,1568.91702855319,2746.19933964261,1275.80775471159,730.208953747354,2080.65913723274,1018.62054077699,784.178465318613
"Phf3",94.5111733642185,87.6860287211432,101.920723786144,75.1061575394978,97.6738436452963,90.1900133541986,95.0306570114046,88.3038222330033,61.4780644785734,94.9718053387397,91.8091211215627,95.6559920091226,162.968120928726,90.022607064556,104.880241607923
"Lgsn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khdrbs2",1525.9968992649,884.810654287295,2911.285938359,1149.07773039519,1270.33345916713,1479.98513936158,1022.52730678886,811.983854114825,604.991592456283,1083.92716390117,517.063933763594,698.524316670792,1053.7614555521,361.749049368626,671.216567097887
"Prim2",46.5283313538613,51.8665388185314,94.6197628733345,80.6029285482837,34.915447764185,53.8724655892209,76.8356646248493,86.8756665672667,86.7045941284454,70.8093048721909,113.006531635726,133.218627545999,60.056018428691,122.470108134017,193.776890748067
"Rab23",39.1618928877976,17.9446688533836,19.432159570394,29.2855221554649,18.9832992947453,22.7266299489567,18.2310285010913,30.0635668968208,10.2688732306617,28.81018029146,22.3443604996887,30.9272617520039,24.6778449872244,20.8849904502734,32.9909388238071
"Bag2",3.82045695227449,14.3640854356416,8.92992107393119,7.39471541194404,13.4339849509098,9.67315515064178,17.6415981077622,15.8960655157424,20.6559949714182,16.3425549605437,22.4610521280502,8.49198732513355,19.8022067964579,10.0290498504366,44.8953434055538
"Zfp451",103.535000243533,78.8150593838642,98.6413645572132,85.1068857689326,111.44753495093,98.556918009879,92.4944244939095,83.7996970041953,110.339248092906,102.619313560412,90.0840983531664,69.2187569587085,69.4458774658293,90.6635600181556,117.977551504476
"Bend6",304.376756354824,302.655470075551,255.594636628045,400.471672170774,317.544552801079,315.775505608069,352.799039513444,318.215799377932,333.568730995668,305.742888276301,364.793036442318,359.973478196169,349.070295372728,342.522034896765,293.132795061767
"Dst",972.47332129927,916.682093138273,859.885463483324,1069.59408554516,943.329075552497,843.969016463609,998.045271884877,1341.57486418961,1197.44950296885,1181.84299097984,1421.77534580819,1316.83230360336,1325.68210482885,1366.34882494318,1233.4428873166
"Imp4",10.221237330225,19.5799923817382,14.926818331874,8.59232114004352,3.1457916511061,19.8275362312249,18.9087352433241,14.5980561643313,16.9395019838922,17.8809195483185,10.1285670166507,11.8957773037527,17.8763173008359,9.10361159462462,15.5032811499567
"Amer3",0.087738290250372,7.01556852161056,8.01124332190575,7.56513472569379,5.73183564340048,8.33883230443136,5.73122935284673,3.12629415709527,4.57391894503753,9.40945403312095,7.8987537293072,6.19217772911623,0.864346225224626,5.63029508420388,3.3957998438026
"Arhgef4",56.5708005873744,70.723200054768,48.204676227841,67.2395187374092,35.1879950421297,54.4881845097447,93.1599685236176,67.6191589471259,87.6820647926716,98.6750699027072,88.8559198666573,99.6319015892612,95.9538576743079,80.4357589946853,76.7292298255843
"Fam168b",42.5715656116098,53.2885698319806,49.4123880958814,38.0316903484099,40.4624954735016,40.9891803336713,48.8680364618008,62.459417285981,59.188637127613,75.7956332580737,48.4960518929713,52.4964007091968,48.2081315455327,28.6192129570576,38.1213358271703
"Plekhb2",100.199243144973,127.056444463799,221.572142399883,135.402378261803,100.290285214049,127.739585323724,131.941134233627,87.0371874532588,103.754333987447,100.260854467043,95.1423827384237,124.164034295221,68.1105079513098,76.1187648152877,97.2081361012753
"Hs6st1",18.4456863179623,23.6653038315229,14.7860991600311,5.60379404796281,25.1852384650535,22.4511476778583,20.7473228817362,27.3940620669054,32.6661888124057,18.1339753184717,18.862369242755,20.8253162704651,30.1563775741372,36.0941242614761,15.6463232035591
"Uggt1",215.730475063412,183.282231801873,129.373836067113,182.489740518308,163.433116511496,166.673564263431,189.122963062061,263.958177433954,229.001309376814,222.887892117115,229.731576041689,179.541297952454,227.354404325077,234.572849739091,227.392912220803
"Arid5a",3.15835424818279,1.63058809967955,3.2545359208119,0.134677061128047,0.888299058314168,0.00405489484197913,5.47553192884249,8.07029453769713,9.30387543163132,4.34530683771326,2.12774533287911,1.67116171025878,0.216822527086659,0.516365828357588,0.308967948349778
"Kansl3",118.547720807454,133.318062412637,123.522068538593,90.8038345543265,149.13758100796,84.4840542555781,127.958653521172,151.465513353088,133.56576577603,154.688197815857,119.883516202883,123.720987414642,103.674900793307,120.402514213991,118.292644918197
"Lman2l",16.2455712809081,42.3606670625604,88.3908614380479,29.481840312029,41.4627521641475,59.3401596825333,29.1831046515711,26.0258024422995,20.0731813965406,41.2095707635374,22.4665275601543,27.4099741247326,28.0489031431146,30.0971394839896,35.7312145420456
"Cnnm4",57.4133238055762,42.3921351816975,71.1302077174109,26.4608704330501,47.0247901778686,84.1660166643812,29.6069431526483,31.6749685310123,26.0674798686677,46.8467907239813,31.2323397908248,29.7838244950042,22.427642534402,30.0165694286277,25.0889813135047
"Ankrd39",0.232966203720247,11.9524083209244,4.0466116184446,14.4900034118241,6.31855453485495,7.38747102653642,15.3259262385534,10.205128410034,2.3846733658454,3.23430573125203,2.82568800581879,5.78996696572658,3.7943265305087,3.08931201506305,1.60946521775092
"Sema4c",0.708349461800146,0.171117577153327,0.217905447927741,0.13487306488133,0,1.04032796256267,0.383263492054758,0.394214409496387,1.61709546533402,0.0907808820424316,0.0587918526189691,0.319010409701958,0.0188910671548723,0.245707236318832,0.0116589903873956
"Fam178b",0.481467117439973,0.658024799777777,2.18510431160541,0.56754194590513,0.409295044062543,0.843436727702176,0.747444956882442,1.56739554305562,2.09525254950616,1.63879083998315,0.790782113647877,0.592219935172287,0.777531318324161,1.28903449701972,0.845612449292053
"Zap70",0,0.0367391195020594,2.71061830664829,0,0.0224966832577456,2.50170207925469,0.0038047925174159,0.0171971519046188,1.43587009625784,0,0.0250824861327098,0.0136063370051161,0.00457786382371313,0.320663246213223,0
"Tmem131",185.206484665759,211.054925080029,126.714483412757,142.32340935122,143.080378989872,123.00482885198,120.655079444422,165.165572538642,161.04713410137,174.873430984118,177.049537696002,162.911341048895,161.55092027302,161.635659902685,143.5635912356
"Cnga3",0.0453821993168711,0.0272892113432201,0.17567661607236,0.0771262724627128,0.041100293439327,0.122650689818872,0.0976720995892402,0.159828675269084,0.102106921779878,0.0340176141928733,0.0606422565011689,0.0282699223652855,0.462075804575154,0.10649767441102,0.0699093179929107
"Inpp4a",94.8348950901998,184.086399758705,169.256124891838,176.87979292425,172.916408902393,165.559482964256,142.163199821207,141.59551981363,151.837138247488,168.272119690875,143.99622869678,115.853569508815,173.01123939438,158.332716339136,144.257195631636
"Coa5",5.80385088730502,12.5498114927869,25.83761118538,7.53854702853871,8.07637665237215,15.1108903718295,4.12332686095985,27.8493399354803,16.2880995707152,13.3155411514194,7.97575952130753,9.69062286915259,8.90169089375135,8.81887698224401,9.68915113713811
"Unc50",65.4602834301766,82.5514593297047,108.414451204539,80.2362699751617,116.068464049201,100.153822557418,93.8977861432268,67.6165755101131,40.0968349833639,74.3055646192535,69.658727494354,77.765920041049,58.4276728956891,67.7691748695966,69.8772980165687
"Mgat4a",73.2047627835838,85.7124796641549,105.672687433122,99.4254116476998,180.879670914081,137.466714131134,107.599170021193,46.4703871483425,76.4212019085063,74.0482503791361,76.3945067062726,86.5854187564747,73.0037178997965,73.3709359521704,88.2843545917342
"2010300C02Rik",2.99817175106643,4.18129274355257,26.2852732616226,1.09194665177721,2.87455219309345,25.0496306222248,2.8808109774128,7.35883963354035,4.12747756449473,3.48967269790993,5.42402231968912,0.106952390934729,19.5799663357201,6.66044217939744,3.63602296272636
"Tsga10",85.5238799817789,105.931398605672,91.3925235519487,75.662137490002,66.0301459214482,97.858235828578,80.4133893781686,62.6310466667583,48.5369124887627,92.1904598671223,91.7169365362525,78.9544771999987,57.9985131429273,83.6489128619799,102.611223577752
"Lipt1",0,0.257233017386174,0.0241956623051542,3.16061821370117,0.0427665017005886,0.0119419981924592,0.300915783937151,0.046230381942174,1.37174416522384,0.0134887567233528,0.43579391032539,2.33689766871106,0.474055446104564,3.14663546759126,0.631074486352699
"Mitd1",22.4209456402677,39.2141685285815,39.429686498252,36.4250346494134,24.6600724025263,50.1929369503705,54.0372065776529,46.5603962817195,31.0959456709965,57.5183879449399,57.8493942423619,66.3735474162775,51.0260459730661,53.5517963879332,49.736397448887
"Txndc9",48.215169393304,40.0063330010975,53.5706926300321,43.5916137722276,63.0487397087491,38.0102100806543,48.3744900245345,38.5990422021601,43.3616536650442,48.7094759443357,55.4026123143381,47.3287072255945,39.4573183632817,40.2570040852144,31.9217193755918
"Eif5b",168.127429586866,125.072960741957,135.540313508172,193.502649958092,139.614328428693,157.300417582372,116.736907874849,107.357854753611,115.229218856589,135.585509594512,118.903444959515,156.568453728494,127.290378455709,111.40975136451,64.4943079808158
"Rev1",198.361956106725,173.750911876587,168.535245834556,166.319273242811,186.129120445286,158.219090199007,163.184172643613,159.109424812451,155.14115729958,183.086260194359,172.976372167449,169.212814836742,159.864244323174,169.478174942691,192.678510052125
"Aff3",419.234060320167,520.592512015782,543.953864490385,589.131517846121,575.414603470175,444.874338064524,566.12657915424,319.506644359609,588.503692107542,557.003285425771,591.38158199603,630.669918199662,372.190558804809,611.042871732129,795.213475877435
"Lonrf2",146.654955044257,147.614623779322,194.603173415603,133.828704183869,102.988800269376,186.640073529529,114.679008344514,110.934605326277,146.790978806821,115.040668717661,115.499478401237,91.7870570940513,98.5698371033046,120.788913132711,124.598502888045
"Chst10",59.6494405332644,64.0811663536733,65.1330442466899,39.7023830740075,65.9937079501042,70.0583953728735,64.853474979793,37.8399071569875,48.6233204744157,65.7962192918323,49.9897638846813,51.409385590139,58.2007461668743,42.6658210244301,50.9330888933931
"Nms",0,0.00635652349474695,0.00415613350046088,0.00903685065031888,0.00824616334674894,0.00514754087559259,0.0110791190469511,0,0.0161703846261815,0,0.0029344203991516,0.0153039800906028,0.0208155818051699,0.00317480071775895,0
"Pdcl3",18.7972022040973,22.9215844319887,29.4351856147397,36.3860569625942,61.1549445161304,29.1240671900923,17.7634637106494,18.5937205032714,19.5074888712019,18.2042994804993,21.6326797288985,18.3191540869642,25.4331920634909,19.508829112687,23.1187621096931
"Npas2",2.753278495261,16.7548585748469,14.4435086476167,22.3303218885831,26.6519386958716,6.33539572414264,25.3069926373266,4.0207186521414,25.101977268042,13.8374915780447,9.76179464710198,13.9924537642875,14.0358035868161,9.67619310106316,24.320582513727
"Rpl31",36.6488650278256,12.4066791463295,5.18345082672096,9.41774370618758,11.3206349689801,17.07082258073,9.88125814778129,10.4614929528047,4.34738872768761,9.28297573009039,11.0116342039493,6.71384955519474,7.02212049492001,9.44415098128734,15.3574472467739
"Tbc1d8",43.6499105417172,66.8235677989469,62.3907978368738,61.1508051250017,63.3914295707963,70.0395427504536,56.7792239450464,53.67051997231,34.6805497087412,51.8861838874861,44.9057282457574,28.869042125377,37.6942288230513,41.2708776018843,85.4586430440146
"Cnot11",9.38722966488666,9.17771534073329,4.97832983797959,27.3581213890972,16.4663823146939,11.1065914468602,10.7528184576438,17.781495361213,10.71000433214,15.1443950826508,15.3929977931982,10.550652045436,14.9978623080048,11.5449571521507,19.8919754942796
"Snord89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rnf149",65.7696892676567,46.5363175102972,41.3851468711187,57.2975165705452,46.2315400970207,35.6582871152108,28.5775378292171,44.4082491029722,28.0286755680692,56.308567675143,54.932626334432,57.3758258032738,54.3725677171701,52.9028811441326,66.1804222853282
"Creg2",14.3485820570407,17.0641853626846,65.8644823604919,32.8782669364787,16.0114036483243,28.6596732280939,19.1348146365887,17.3600506397661,9.39723347648633,21.5457624512381,22.9414182163013,24.2444487046036,18.6561788659147,12.4143609814749,31.2251086824497
"Rfx8",0.0631265491403223,0.0363759434509206,3.33454957853322,0.0609414625423671,0.0123728288940891,0.0566635338378022,0.0469157154512778,0.0514311354002576,0.728073150374227,0.111840379782819,0.048462782070586,0.0408132353263131,0.114625841810674,0.0620979385267643,0.0607246858905003
"Map4k4",109.922485761152,144.701901160533,157.569812573356,148.484443607664,106.145272040078,109.738915400848,101.614453439901,92.4511481264805,54.3549543378541,99.548800671784,81.3861094690406,105.204896325479,119.438732866081,89.3071997056209,122.870002449981
"Il1r2",1.70290383499248,0.938119650868384,1.82585230357723,3.86703959153711,1.34807281690392,2.40626811030618,0.12834644889622,1.37348755684688,3.06923397407265,3.52199028761921,2.11571683836756,2.21722246250574,0.970789614002987,0.25554692280987,0.043380345373879
"Il1rl1",0.0205956574711288,0.0353879422784054,0.0240542560181674,0.0387013343151616,0.06102737443547,0.00906067840016054,0.135126015532094,0.036672825134219,0.0219272249867922,0.130427537381152,0.0381444165757949,0.0217487741246495,0.0180931433066477,0.0529433396273104,0.018950352124073
"Il18r1",0,0.0270625182259408,0.111041722925828,0.0297308737766102,0.0114043297336137,0.0453415210789155,0.0571848185218541,0.0324768961956393,0.127054776449333,0.0130057806112207,0.0498509572257748,0.0302765460106778,0.0480529577047268,0.0449371253192495,0.118189646155876
"Il18rap",0.0520254605639638,0.0304983298711709,0.039158257266114,0.0763680605207267,0,0.0391131422802345,0.106012523716174,0.0869724142534447,0.0953811381853118,0.149250220515445,0.0742186044211521,0.00472392251060064,0.0257577857461563,0.0273949930738198,0.0712413706762466
"Slc9a2",7.90978568042398,18.4148041325944,9.31203191898842,0.379049875458072,17.1338297169902,6.56582836821436,2.12692335585781,19.5437017316342,1.71417503527226,7.96404241417342,2.25211254055584,0.122729930276065,30.3474585780829,1.15265351011009,4.06578546621022
"Mfsd9",0,0.632815975920807,0.00908762168507189,0,0,0,0,0.441972661446085,0,4.90583634366209,0.221882564101574,0.00746729622943357,0.0220185409921831,0.00468165924970118,0
"Tmem182",0,0.0327998082354948,0.0643242031586118,0.0504686203878217,0.0577044223040006,6.03636945900333,0.0600455550755027,0.0397067148664913,0.0510042322979481,0.0997874639760794,0.0397679096792084,0.0218362404943276,0.656242921164415,0.0617510051703577,0.0343110153624416
"Pou3f3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mrps9",282.514866278062,144.199638250031,135.60586582746,155.815592176872,179.440010878794,130.046020290087,219.423654252207,190.616383875752,201.194676538366,168.042927150264,239.082056363579,211.363458942986,186.752189137189,253.077857044919,188.140869042334
"Tgfbrap1",35.7598037421322,31.3245900115733,19.3530753348053,23.3226869732312,37.7183598577114,41.9749277552456,46.5872425757424,43.4203041704753,22.8481159372158,25.9518659590527,40.954526948038,22.6388613106406,27.9271375766858,30.6652846816432,16.0047663800696
"AI597479",1.90439712166099,12.4332110010134,10.0284312829011,6.19605038801865,9.33346536864756,21.6370305681856,3.76090705788014,10.0743865162707,2.84134198465369,7.28391353285104,6.52715648915682,14.7562617570806,3.19668741611913,9.61467698623554,9.74173040006798
"Fhl2",20.1349732890561,21.7876434038865,16.3222621854304,21.5875687603022,35.8989834180672,19.6144511315395,29.0614588176483,9.452265591735,15.2797654118076,14.7198124226194,20.3391968926765,22.9899269649461,21.0977017812228,18.4188589183018,27.2866836086341
"Nck2",44.5679580230042,71.0644519499562,65.1261280450546,88.7511248809018,78.3859998383378,65.3509120542989,96.0873202792387,48.2223749296636,55.3111485767879,43.7171828222722,64.6700859787591,52.4307942255199,80.9802317156438,80.9288917829723,67.5779680882793
"1500015O10Rik",0,0.789920255059345,1.36502262814536,0.11181409879686,0.0221398418040441,0.0328052992368175,4.83957967559043,1.2541944201075,2.87955139288272,3.72819797661845,1.85305822821689,1.75340427708891,0.219159473375783,4.16235992690203,8.1312684276522
"Uxs1",99.2385123786846,146.000131846447,167.027076439486,143.144821794035,187.406092721255,132.506526173933,165.554318249775,153.063651733965,191.317126966947,181.678288395045,152.848837987933,178.215462215055,151.939013870049,178.205047717265,171.490716481821
"Tpp2",202.219772318401,133.030552612712,137.367919221485,105.206901044647,142.598175465345,164.330099962108,128.72908762224,152.769801128226,122.669269260263,145.105290567323,121.130004669172,161.076158686118,152.118746764414,154.376427479514,157.505126328852
"Mettl21c",1.8135276437784,8.31767364408118,4.6882478066333,1.90850701957528,1.50700759860941,0.14347197950513,6.31175759834656,2.06194063770337,7.20364371897203,0.299006881147039,3.09933458314052,1.1576978981936,0.105478943969728,2.61105401947557,2.19969385380105
"Kdelc1",60.8312232812986,55.6299231220746,65.7704226066988,38.5139859321886,52.771440820274,50.7611040079804,40.2455776088392,67.298067994863,55.4595562883723,59.8893821769262,85.7981993174759,80.2644429222169,60.7344248082164,67.8581098349246,52.6924474296145
